#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  6.10000E+06   120
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   2.71958E+06  4.74088E-08  1.270E-09  1.07432E-08  1.757E-10  7.18460E-12  2.217E-12
   2.77042E+06  4.88112E-08  1.289E-09  1.02006E-08  1.713E-10  7.18460E-12  2.217E-12
   2.82125E+06  4.77569E-08  1.275E-09  9.78543E-09  1.685E-10  5.64505E-12  1.965E-12
   2.87208E+06  4.90322E-08  1.292E-09  8.92157E-09  1.606E-10  4.44761E-12  1.744E-12
   2.92292E+06  4.82246E-08  1.282E-09  8.50845E-09  1.570E-10  5.30292E-12  1.905E-12
   2.97375E+06  4.85323E-08  1.286E-09  8.09294E-09  1.531E-10  4.44761E-12  1.744E-12
   3.02458E+06  4.85447E-08  1.286E-09  7.53511E-09  1.478E-10  3.93443E-12  1.641E-12
   3.07542E+06  4.76779E-08  1.275E-09  7.14321E-09  1.439E-10  4.44761E-12  1.744E-12
   3.12625E+06  5.05213E-08  1.312E-09  6.69400E-09  1.392E-10  4.27655E-12  1.711E-12
   3.17708E+06  4.80867E-08  1.280E-09  6.40336E-09  1.362E-10  2.39487E-12  1.280E-12
   3.22792E+06  4.84497E-08  1.285E-09  6.11701E-09  1.333E-10  1.71062E-12  1.082E-12
   3.27875E+06  4.76972E-08  1.275E-09  5.62777E-09  1.275E-10  2.05274E-12  1.185E-12
   3.32958E+06  4.87465E-08  1.289E-09  5.34842E-09  1.245E-10  1.53956E-12  1.026E-12
   3.38042E+06  4.76079E-08  1.274E-09  4.96696E-09  1.199E-10  1.53956E-12  1.026E-12
   3.43125E+06  4.80650E-08  1.280E-09  4.70506E-09  1.168E-10  1.88168E-12  1.135E-12
   3.48208E+06  4.94766E-08  1.299E-09  4.39835E-09  1.128E-10  1.02637E-12  8.380E-13
   3.53292E+06  4.80611E-08  1.280E-09  4.15664E-09  1.101E-10  5.13186E-13  5.926E-13
   3.58375E+06  4.81350E-08  1.281E-09  3.96949E-09  1.072E-10  1.71062E-13  3.421E-13
   3.63458E+06  4.71344E-08  1.268E-09  3.66996E-09  1.030E-10  1.71062E-13  3.421E-13
   3.68542E+06  4.66329E-08  1.261E-09  3.35316E-09  9.836E-11  6.84248E-13  6.842E-13
   3.73625E+06  4.64377E-08  1.259E-09  3.23495E-09  9.695E-11  0.00000E+00  0.000E+00
   3.78708E+06  4.60294E-08  1.253E-09  3.00624E-09  9.317E-11  1.71062E-13  3.421E-13
   3.83792E+06  4.61671E-08  1.255E-09  2.78831E-09  9.005E-11  3.42124E-13  4.838E-13
   3.88875E+06  4.48056E-08  1.237E-09  2.54455E-09  8.568E-11  1.71062E-13  3.421E-13
   3.93958E+06  4.46670E-08  1.235E-09  2.38306E-09  8.269E-11  1.71062E-13  3.421E-13
   3.99042E+06  4.38856E-08  1.224E-09  2.21457E-09  8.007E-11  0.00000E+00  0.000E+00
   4.04125E+06  4.44600E-08  1.232E-09  2.03290E-09  7.653E-11  0.00000E+00  0.000E+00
   4.09208E+06  4.41494E-08  1.228E-09  1.91401E-09  7.430E-11  0.00000E+00  0.000E+00
   4.14292E+06  4.16791E-08  1.193E-09  1.77614E-09  7.166E-11  0.00000E+00  0.000E+00
   4.19375E+06  4.26440E-08  1.206E-09  1.66683E-09  6.922E-11  0.00000E+00  0.000E+00
   4.24458E+06  4.05463E-08  1.177E-09  1.50569E-09  6.587E-11  0.00000E+00  0.000E+00
   4.29542E+06  3.98371E-08  1.166E-09  1.40476E-09  6.362E-11  0.00000E+00  0.000E+00
   4.34625E+06  3.87748E-08  1.151E-09  1.28143E-09  6.073E-11  0.00000E+00  0.000E+00
   4.39708E+06  3.83639E-08  1.144E-09  1.16852E-09  5.782E-11  0.00000E+00  0.000E+00
   4.44792E+06  3.77387E-08  1.135E-09  1.07170E-09  5.538E-11  0.00000E+00  0.000E+00
   4.49875E+06  3.57552E-08  1.105E-09  9.66329E-10  5.260E-11  0.00000E+00  0.000E+00
   4.54958E+06  3.53173E-08  1.098E-09  8.95852E-10  5.088E-11  0.00000E+00  0.000E+00
   4.60042E+06  3.59675E-08  1.108E-09  8.00228E-10  4.787E-11  0.00000E+00  0.000E+00
   4.65125E+06  3.33497E-08  1.067E-09  7.22224E-10  4.557E-11  0.00000E+00  0.000E+00
   4.70208E+06  3.29650E-08  1.061E-09  6.43535E-10  4.329E-11  0.00000E+00  0.000E+00
   4.75292E+06  3.13303E-08  1.034E-09  5.73571E-10  4.067E-11  0.00000E+00  0.000E+00
   4.80375E+06  2.95176E-08  1.004E-09  4.92659E-10  3.753E-11  0.00000E+00  0.000E+00
   4.85458E+06  2.82511E-08  9.824E-10  4.65802E-10  3.641E-11  0.00000E+00  0.000E+00
   4.90542E+06  2.73278E-08  9.662E-10  3.93100E-10  3.321E-11  0.00000E+00  0.000E+00
   4.95625E+06  2.71313E-08  9.628E-10  3.57862E-10  3.201E-11  0.00000E+00  0.000E+00
   5.00708E+06  2.47956E-08  9.205E-10  3.07741E-10  2.979E-11  0.00000E+00  0.000E+00
   5.05792E+06  2.36409E-08  8.988E-10  2.62409E-10  2.701E-11  0.00000E+00  0.000E+00
   5.10875E+06  2.22637E-08  8.723E-10  2.04419E-10  2.390E-11  0.00000E+00  0.000E+00
   5.15958E+06  2.09038E-08  8.452E-10  1.93813E-10  2.342E-11  0.00000E+00  0.000E+00
   5.21042E+06  2.02881E-08  8.327E-10  1.62338E-10  2.149E-11  0.00000E+00  0.000E+00
   5.26125E+06  1.81415E-08  7.875E-10  1.43692E-10  2.025E-11  0.00000E+00  0.000E+00
   5.31208E+06  1.72088E-08  7.670E-10  1.05545E-10  1.720E-11  0.00000E+00  0.000E+00
   5.36292E+06  1.68154E-08  7.582E-10  1.05032E-10  1.719E-11  0.00000E+00  0.000E+00
   5.41375E+06  1.46003E-08  7.065E-10  6.51746E-11  1.366E-11  0.00000E+00  0.000E+00
   5.46458E+06  1.42067E-08  6.969E-10  4.56736E-11  1.122E-11  0.00000E+00  0.000E+00
   5.51542E+06  1.27527E-08  6.603E-10  3.81468E-11  1.041E-11  0.00000E+00  0.000E+00
   5.56625E+06  1.22224E-08  6.464E-10  3.50677E-11  9.933E-12  0.00000E+00  0.000E+00
   5.61708E+06  1.14355E-08  6.253E-10  2.99359E-11  9.084E-12  0.00000E+00  0.000E+00
   5.66792E+06  1.11532E-08  6.175E-10  1.86458E-11  7.249E-12  0.00000E+00  0.000E+00
   5.71875E+06  1.00499E-08  5.862E-10  1.02637E-11  5.143E-12  0.00000E+00  0.000E+00
   5.76958E+06  8.98931E-09  5.544E-10  9.75053E-12  5.463E-12  0.00000E+00  0.000E+00
   5.82042E+06  8.27085E-09  5.318E-10  2.05274E-12  2.467E-12  0.00000E+00  0.000E+00
   5.87125E+06  7.37277E-09  5.021E-10  2.05274E-12  2.514E-12  0.00000E+00  0.000E+00
   5.92208E+06  7.49252E-09  5.062E-10  1.02637E-12  1.744E-12  0.00000E+00  0.000E+00
   5.97292E+06  7.22737E-09  4.972E-10  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   6.02375E+06  3.25018E-10  1.054E-10  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   6.07458E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
