#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  6.10000E+06   120
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   2.87208E+06  8.55310E-13  7.650E-13  7.93899E-10  2.998E-11  0.00000E+00  0.000E+00
   2.92292E+06  6.84248E-13  6.842E-13  7.46857E-10  2.898E-11  0.00000E+00  0.000E+00
   2.97375E+06  1.53956E-12  1.026E-12  7.11105E-10  2.834E-11  1.71062E-13  3.421E-13
   3.02458E+06  0.00000E+00  0.000E+00  6.62352E-10  2.723E-11  0.00000E+00  0.000E+00
   3.07542E+06  1.02637E-12  8.380E-13  6.57220E-10  2.767E-11  1.71062E-13  3.421E-13
   3.12625E+06  1.02637E-12  8.380E-13  6.31903E-10  2.683E-11  0.00000E+00  0.000E+00
   3.17708E+06  0.00000E+00  0.000E+00  5.69808E-10  2.511E-11  1.71062E-13  3.421E-13
   3.22792E+06  1.71062E-13  3.421E-13  5.48254E-10  2.473E-11  0.00000E+00  0.000E+00
   3.27875E+06  1.02637E-12  8.380E-13  5.61254E-10  2.572E-11  0.00000E+00  0.000E+00
   3.32958E+06  3.42124E-13  4.838E-13  4.93856E-10  2.383E-11  0.00000E+00  0.000E+00
   3.38042E+06  6.84248E-13  6.842E-13  4.80513E-10  2.343E-11  0.00000E+00  0.000E+00
   3.43125E+06  0.00000E+00  0.000E+00  4.76750E-10  2.350E-11  0.00000E+00  0.000E+00
   3.48208E+06  1.71062E-13  3.421E-13  4.39971E-10  2.246E-11  0.00000E+00  0.000E+00
   3.53292E+06  3.42124E-13  4.838E-13  3.89679E-10  2.107E-11  0.00000E+00  0.000E+00
   3.58375E+06  5.13186E-13  5.926E-13  3.91219E-10  2.110E-11  0.00000E+00  0.000E+00
   3.63458E+06  1.71062E-13  3.421E-13  3.79073E-10  2.109E-11  0.00000E+00  0.000E+00
   3.68542E+06  1.71062E-13  3.421E-13  3.34939E-10  1.997E-11  0.00000E+00  0.000E+00
   3.73625E+06  3.42124E-13  4.838E-13  3.38874E-10  2.000E-11  0.00000E+00  0.000E+00
   3.78708E+06  1.71062E-13  3.421E-13  3.20912E-10  1.941E-11  0.00000E+00  0.000E+00
   3.83792E+06  3.42124E-13  4.838E-13  2.93371E-10  1.844E-11  0.00000E+00  0.000E+00
   3.88875E+06  5.13186E-13  5.926E-13  2.89779E-10  1.863E-11  0.00000E+00  0.000E+00
   3.93958E+06  1.71062E-13  3.421E-13  2.81397E-10  1.843E-11  0.00000E+00  0.000E+00
   3.99042E+06  3.42124E-13  4.838E-13  2.35895E-10  1.668E-11  0.00000E+00  0.000E+00
   4.04125E+06  1.71062E-13  3.421E-13  2.34184E-10  1.696E-11  0.00000E+00  0.000E+00
   4.09208E+06  3.42124E-13  4.838E-13  2.01511E-10  1.502E-11  0.00000E+00  0.000E+00
   4.14292E+06  1.71062E-13  3.421E-13  2.06130E-10  1.557E-11  0.00000E+00  0.000E+00
   4.19375E+06  1.71062E-13  3.421E-13  1.92103E-10  1.519E-11  0.00000E+00  0.000E+00
   4.24458E+06  3.42124E-13  4.838E-13  1.78418E-10  1.449E-11  0.00000E+00  0.000E+00
   4.29542E+06  0.00000E+00  0.000E+00  1.64562E-10  1.383E-11  0.00000E+00  0.000E+00
   4.34625E+06  3.42124E-13  4.838E-13  1.49508E-10  1.360E-11  0.00000E+00  0.000E+00
   4.39708E+06  1.71062E-13  3.421E-13  1.39073E-10  1.273E-11  0.00000E+00  0.000E+00
   4.44792E+06  0.00000E+00  0.000E+00  1.25560E-10  1.226E-11  0.00000E+00  0.000E+00
   4.49875E+06  0.00000E+00  0.000E+00  1.18033E-10  1.157E-11  0.00000E+00  0.000E+00
   4.54958E+06  0.00000E+00  0.000E+00  1.02808E-10  1.102E-11  0.00000E+00  0.000E+00
   4.60042E+06  1.71062E-13  3.421E-13  1.04006E-10  1.116E-11  0.00000E+00  0.000E+00
   4.65125E+06  0.00000E+00  0.000E+00  9.42552E-11  1.075E-11  0.00000E+00  0.000E+00
   4.70208E+06  0.00000E+00  0.000E+00  7.49252E-11  9.456E-12  0.00000E+00  0.000E+00
   4.75292E+06  0.00000E+00  0.000E+00  7.42409E-11  9.192E-12  0.00000E+00  0.000E+00
   4.80375E+06  1.71062E-13  3.421E-13  6.26087E-11  8.709E-12  0.00000E+00  0.000E+00
   4.85458E+06  0.00000E+00  0.000E+00  5.40556E-11  7.861E-12  0.00000E+00  0.000E+00
   4.90542E+06  1.71062E-13  3.421E-13  5.49109E-11  7.869E-12  0.00000E+00  0.000E+00
   4.95625E+06  0.00000E+00  0.000E+00  5.25160E-11  7.703E-12  0.00000E+00  0.000E+00
   5.00708E+06  0.00000E+00  0.000E+00  4.01996E-11  7.053E-12  0.00000E+00  0.000E+00
   5.05792E+06  0.00000E+00  0.000E+00  3.96864E-11  6.687E-12  0.00000E+00  0.000E+00
   5.10875E+06  0.00000E+00  0.000E+00  2.54882E-11  5.063E-12  0.00000E+00  0.000E+00
   5.15958E+06  0.00000E+00  0.000E+00  3.13043E-11  6.091E-12  0.00000E+00  0.000E+00
   5.21042E+06  0.00000E+00  0.000E+00  2.18959E-11  4.981E-12  0.00000E+00  0.000E+00
   5.26125E+06  0.00000E+00  0.000E+00  1.81326E-11  4.487E-12  0.00000E+00  0.000E+00
   5.31208E+06  0.00000E+00  0.000E+00  2.08696E-11  5.166E-12  0.00000E+00  0.000E+00
   5.36292E+06  0.00000E+00  0.000E+00  1.45403E-11  4.062E-12  0.00000E+00  0.000E+00
   5.41375E+06  0.00000E+00  0.000E+00  1.28297E-11  4.120E-12  0.00000E+00  0.000E+00
   5.46458E+06  0.00000E+00  0.000E+00  8.72416E-12  3.191E-12  0.00000E+00  0.000E+00
   5.51542E+06  0.00000E+00  0.000E+00  7.69779E-12  2.963E-12  0.00000E+00  0.000E+00
   5.56625E+06  0.00000E+00  0.000E+00  5.64505E-12  2.295E-12  0.00000E+00  0.000E+00
   5.61708E+06  0.00000E+00  0.000E+00  4.78974E-12  2.514E-12  0.00000E+00  0.000E+00
   5.66792E+06  0.00000E+00  0.000E+00  3.42124E-12  1.995E-12  0.00000E+00  0.000E+00
   5.71875E+06  0.00000E+00  0.000E+00  1.53956E-12  1.411E-12  0.00000E+00  0.000E+00
   5.76958E+06  0.00000E+00  0.000E+00  2.73699E-12  1.935E-12  0.00000E+00  0.000E+00
   5.82042E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   5.87125E+06  0.00000E+00  0.000E+00  1.71062E-13  3.421E-13  0.00000E+00  0.000E+00
   5.92208E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   5.97292E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   6.02375E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   6.07458E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
