#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    90
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    72
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.00000E+00  3.37500E+02  0.00000E+00  0.000E+00  1.88110E-03  7.524E-04  0.00000E+00  0.000E+00
   1.00000E+00  3.42500E+02  0.00000E+00  0.000E+00  1.42964E-03  6.560E-04  0.00000E+00  0.000E+00
   1.00000E+00  3.47500E+02  0.00000E+00  0.000E+00  1.35439E-03  6.385E-04  0.00000E+00  0.000E+00
   1.00000E+00  3.52500E+02  0.00000E+00  0.000E+00  1.27915E-03  6.205E-04  0.00000E+00  0.000E+00
   1.00000E+00  3.57500E+02  0.00000E+00  0.000E+00  1.50488E-03  6.730E-04  0.00000E+00  0.000E+00

   3.00000E+00  2.50000E+00  0.00000E+00  0.000E+00  1.38003E-03  3.722E-04  0.00000E+00  0.000E+00
   3.00000E+00  7.50000E+00  0.00000E+00  0.000E+00  1.53058E-03  3.919E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.25000E+01  0.00000E+00  0.000E+00  1.35494E-03  3.688E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.75000E+01  0.00000E+00  0.000E+00  1.58077E-03  3.983E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.25000E+01  0.00000E+00  0.000E+00  1.88186E-03  4.346E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.75000E+01  0.00000E+00  0.000E+00  1.60586E-03  4.015E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.25000E+01  0.00000E+00  0.000E+00  1.68113E-03  4.108E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.75000E+01  0.00000E+00  0.000E+00  1.20439E-03  3.477E-04  0.00000E+00  0.000E+00
   3.00000E+00  4.25000E+01  0.00000E+00  0.000E+00  1.80659E-03  4.258E-04  0.00000E+00  0.000E+00
   3.00000E+00  4.75000E+01  0.00000E+00  0.000E+00  1.48040E-03  3.855E-04  0.00000E+00  0.000E+00
   3.00000E+00  5.25000E+01  0.00000E+00  0.000E+00  1.65604E-03  4.077E-04  0.00000E+00  0.000E+00
   3.00000E+00  5.75000E+01  0.00000E+00  0.000E+00  2.13278E-03  4.627E-04  0.00000E+00  0.000E+00
   3.00000E+00  6.25000E+01  0.00000E+00  0.000E+00  1.88186E-03  4.346E-04  0.00000E+00  0.000E+00
   3.00000E+00  6.75000E+01  0.00000E+00  0.000E+00  1.55567E-03  3.951E-04  0.00000E+00  0.000E+00
   3.00000E+00  7.25000E+01  0.00000E+00  0.000E+00  1.68113E-03  4.108E-04  0.00000E+00  0.000E+00
   3.00000E+00  7.75000E+01  0.00000E+00  0.000E+00  2.03241E-03  4.516E-04  0.00000E+00  0.000E+00
   3.00000E+00  8.25000E+01  0.00000E+00  0.000E+00  1.83168E-03  4.288E-04  0.00000E+00  0.000E+00
   3.00000E+00  8.75000E+01  0.00000E+00  0.000E+00  1.65604E-03  4.077E-04  0.00000E+00  0.000E+00
   3.00000E+00  9.25000E+01  0.00000E+00  0.000E+00  1.80659E-03  4.258E-04  0.00000E+00  0.000E+00
   3.00000E+00  9.75000E+01  0.00000E+00  0.000E+00  1.78150E-03  4.228E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.02500E+02  0.00000E+00  0.000E+00  2.00732E-03  4.489E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.07500E+02  0.00000E+00  0.000E+00  1.83168E-03  4.288E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.12500E+02  0.00000E+00  0.000E+00  1.73132E-03  4.169E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.17500E+02  0.00000E+00  0.000E+00  1.65604E-03  4.077E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.22500E+02  0.00000E+00  0.000E+00  1.88186E-03  4.346E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.27500E+02  0.00000E+00  0.000E+00  1.60586E-03  4.015E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.32500E+02  0.00000E+00  0.000E+00  1.25458E-03  3.548E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.37500E+02  0.00000E+00  0.000E+00  1.50549E-03  3.887E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.42500E+02  0.00000E+00  0.000E+00  1.60586E-03  4.015E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.47500E+02  0.00000E+00  0.000E+00  1.80659E-03  4.258E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.52500E+02  0.00000E+00  0.000E+00  1.73132E-03  4.169E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.57500E+02  0.00000E+00  0.000E+00  1.60586E-03  4.015E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.62500E+02  0.00000E+00  0.000E+00  1.58077E-03  3.983E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.67500E+02  0.00000E+00  0.000E+00  1.27967E-03  3.584E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.72500E+02  0.00000E+00  0.000E+00  1.12912E-03  3.366E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.77500E+02  0.00000E+00  0.000E+00  1.50549E-03  3.887E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.82500E+02  0.00000E+00  0.000E+00  1.68113E-03  4.108E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.87500E+02  0.00000E+00  0.000E+00  1.38003E-03  3.722E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.92500E+02  0.00000E+00  0.000E+00  2.03241E-03  4.516E-04  0.00000E+00  0.000E+00
   3.00000E+00  1.97500E+02  0.00000E+00  0.000E+00  1.22948E-03  3.513E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.02500E+02  0.00000E+00  0.000E+00  1.58077E-03  3.983E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.07500E+02  0.00000E+00  0.000E+00  1.17930E-03  3.440E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.12500E+02  0.00000E+00  0.000E+00  1.48040E-03  3.855E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.17500E+02  0.00000E+00  0.000E+00  1.22948E-03  3.513E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.22500E+02  0.00000E+00  0.000E+00  1.83168E-03  4.288E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.27500E+02  0.00000E+00  0.000E+00  1.50549E-03  3.887E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.32500E+02  0.00000E+00  0.000E+00  1.48040E-03  3.855E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.37500E+02  0.00000E+00  0.000E+00  1.35494E-03  3.688E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.42500E+02  0.00000E+00  0.000E+00  1.40513E-03  3.755E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.47500E+02  0.00000E+00  0.000E+00  1.15421E-03  3.404E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.52500E+02  0.00000E+00  0.000E+00  1.50549E-03  3.887E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.57500E+02  0.00000E+00  0.000E+00  1.45531E-03  3.822E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.62500E+02  0.00000E+00  0.000E+00  1.50549E-03  3.887E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.67500E+02  0.00000E+00  0.000E+00  1.25458E-03  3.548E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.72500E+02  0.00000E+00  0.000E+00  1.48040E-03  3.855E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.77500E+02  0.00000E+00  0.000E+00  1.53058E-03  3.919E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.82500E+02  0.00000E+00  0.000E+00  1.48040E-03  3.855E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.87500E+02  0.00000E+00  0.000E+00  1.78150E-03  4.228E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.92500E+02  0.00000E+00  0.000E+00  1.17930E-03  3.440E-04  0.00000E+00  0.000E+00
   3.00000E+00  2.97500E+02  0.00000E+00  0.000E+00  1.83168E-03  4.288E-04  0.00000E+00  0.000E+00
