#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  1.45000E+06   280
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   5.10089E+05  2.78069E-09  1.466E-10  6.47549E-07  2.233E-09  0.00000E+00  0.000E+00
   5.15268E+05  2.61848E-09  1.422E-10  4.72337E-07  1.908E-09  0.00000E+00  0.000E+00
   5.20446E+05  2.61076E-09  1.420E-10  4.71024E-07  1.905E-09  0.00000E+00  0.000E+00
   5.25625E+05  2.66869E-09  1.436E-10  4.67291E-07  1.898E-09  0.00000E+00  0.000E+00
   5.30804E+05  2.73821E-09  1.454E-10  4.65563E-07  1.894E-09  0.00000E+00  0.000E+00
   5.35982E+05  2.80000E-09  1.471E-10  4.62956E-07  1.889E-09  0.00000E+00  0.000E+00
   5.41161E+05  2.61269E-09  1.421E-10  4.61434E-07  1.886E-09  0.00000E+00  0.000E+00
   5.46339E+05  2.70924E-09  1.447E-10  4.58972E-07  1.881E-09  0.00000E+00  0.000E+00
   5.51518E+05  2.77103E-09  1.463E-10  4.56549E-07  1.876E-09  0.00000E+00  0.000E+00
   5.56696E+05  2.63007E-09  1.425E-10  4.53202E-07  1.869E-09  0.00000E+00  0.000E+00
   5.61875E+05  2.62814E-09  1.425E-10  4.51252E-07  1.865E-09  0.00000E+00  0.000E+00
   5.67054E+05  2.61848E-09  1.422E-10  4.48915E-07  1.860E-09  0.00000E+00  0.000E+00
   5.72232E+05  2.59145E-09  1.415E-10  4.45746E-07  1.853E-09  0.00000E+00  0.000E+00
   5.77411E+05  2.73821E-09  1.454E-10  4.40081E-07  1.842E-09  0.00000E+00  0.000E+00
   5.82589E+05  2.62814E-09  1.425E-10  4.40672E-07  1.843E-09  0.00000E+00  0.000E+00
   5.87768E+05  2.55669E-09  1.405E-10  4.37536E-07  1.836E-09  0.00000E+00  0.000E+00
   5.92946E+05  2.65903E-09  1.433E-10  4.35014E-07  1.831E-09  0.00000E+00  0.000E+00
   5.98125E+05  2.55669E-09  1.405E-10  4.31480E-07  1.824E-09  0.00000E+00  0.000E+00
   6.03304E+05  2.71117E-09  1.447E-10  4.28777E-07  1.818E-09  0.00000E+00  0.000E+00
   6.08482E+05  2.64166E-09  1.428E-10  4.26009E-07  1.812E-09  0.00000E+00  0.000E+00
   6.13661E+05  2.68607E-09  1.440E-10  4.23458E-07  1.807E-09  0.00000E+00  0.000E+00
   6.18839E+05  2.51034E-09  1.392E-10  4.20803E-07  1.801E-09  0.00000E+00  0.000E+00
   6.24018E+05  2.61269E-09  1.421E-10  4.17227E-07  1.793E-09  0.00000E+00  0.000E+00
   6.29196E+05  2.60497E-09  1.418E-10  4.15835E-07  1.790E-09  0.00000E+00  0.000E+00
   6.34375E+05  2.54317E-09  1.402E-10  4.14458E-07  1.787E-09  0.00000E+00  0.000E+00
   6.39554E+05  2.48331E-09  1.385E-10  4.11239E-07  1.780E-09  0.00000E+00  0.000E+00
   6.44732E+05  2.59145E-09  1.415E-10  4.08393E-07  1.774E-09  0.00000E+00  0.000E+00
   6.49911E+05  2.55669E-09  1.405E-10  4.04948E-07  1.767E-09  0.00000E+00  0.000E+00
   6.55089E+05  2.52772E-09  1.397E-10  4.03505E-07  1.764E-09  0.00000E+00  0.000E+00
   6.60268E+05  2.42152E-09  1.368E-10  4.00419E-07  1.757E-09  0.00000E+00  0.000E+00
   6.65446E+05  2.50262E-09  1.390E-10  3.96679E-07  1.749E-09  0.00000E+00  0.000E+00
   6.70625E+05  2.41186E-09  1.365E-10  3.96092E-07  1.747E-09  0.00000E+00  0.000E+00
   6.75804E+05  2.57407E-09  1.410E-10  3.93251E-07  1.741E-09  0.00000E+00  0.000E+00
   6.80982E+05  2.49876E-09  1.389E-10  3.91077E-07  1.736E-09  0.00000E+00  0.000E+00
   6.86161E+05  2.51228E-09  1.393E-10  3.88086E-07  1.730E-09  0.00000E+00  0.000E+00
   6.91339E+05  2.48524E-09  1.385E-10  3.85558E-07  1.724E-09  0.00000E+00  0.000E+00
   6.96518E+05  2.46593E-09  1.380E-10  3.84129E-07  1.721E-09  0.00000E+00  0.000E+00
   7.01696E+05  2.40993E-09  1.364E-10  3.82103E-07  1.716E-09  0.00000E+00  0.000E+00
   7.06875E+05  2.37324E-09  1.354E-10  3.78002E-07  1.707E-09  0.00000E+00  0.000E+00
   7.12054E+05  2.52000E-09  1.395E-10  3.76629E-07  1.704E-09  0.00000E+00  0.000E+00
   7.17232E+05  2.51034E-09  1.392E-10  3.74574E-07  1.699E-09  0.00000E+00  0.000E+00
   7.22411E+05  2.41379E-09  1.365E-10  3.73051E-07  1.696E-09  0.00000E+00  0.000E+00
   7.27589E+05  2.35779E-09  1.350E-10  3.70206E-07  1.689E-09  0.00000E+00  0.000E+00
   7.32768E+05  2.33269E-09  1.342E-10  3.67829E-07  1.684E-09  0.00000E+00  0.000E+00
   7.37946E+05  2.33269E-09  1.342E-10  3.65151E-07  1.678E-09  0.00000E+00  0.000E+00
   7.43125E+05  2.44276E-09  1.374E-10  3.64369E-07  1.676E-09  0.00000E+00  0.000E+00
   7.48304E+05  2.41186E-09  1.365E-10  3.61069E-07  1.668E-09  0.00000E+00  0.000E+00
   7.53482E+05  2.28055E-09  1.327E-10  3.59053E-07  1.664E-09  0.00000E+00  0.000E+00
   7.58661E+05  2.25352E-09  1.319E-10  3.58060E-07  1.661E-09  0.00000E+00  0.000E+00
   7.63839E+05  2.30952E-09  1.336E-10  3.54055E-07  1.652E-09  0.00000E+00  0.000E+00
   7.69018E+05  2.27283E-09  1.325E-10  3.55038E-07  1.654E-09  0.00000E+00  0.000E+00
   7.74196E+05  2.39255E-09  1.359E-10  3.50977E-07  1.645E-09  0.00000E+00  0.000E+00
   7.79375E+05  2.30179E-09  1.333E-10  3.48540E-07  1.639E-09  0.00000E+00  0.000E+00
   7.84554E+05  2.33462E-09  1.343E-10  3.48167E-07  1.638E-09  0.00000E+00  0.000E+00
   7.89732E+05  2.31724E-09  1.338E-10  3.46966E-07  1.636E-09  0.00000E+00  0.000E+00
   7.94911E+05  2.23807E-09  1.315E-10  3.44454E-07  1.630E-09  0.00000E+00  0.000E+00
   8.00089E+05  2.33076E-09  1.342E-10  3.41478E-07  1.623E-09  0.00000E+00  0.000E+00
   8.05268E+05  2.34041E-09  1.345E-10  3.41235E-07  1.622E-09  0.00000E+00  0.000E+00
   8.10446E+05  2.18400E-09  1.299E-10  3.38609E-07  1.616E-09  0.00000E+00  0.000E+00
   8.15625E+05  2.20138E-09  1.304E-10  3.35600E-07  1.609E-09  0.00000E+00  0.000E+00
   8.20804E+05  2.06814E-09  1.264E-10  3.34488E-07  1.606E-09  0.00000E+00  0.000E+00
   8.25982E+05  2.10676E-09  1.276E-10  3.33723E-07  1.604E-09  0.00000E+00  0.000E+00
   8.31161E+05  2.11641E-09  1.279E-10  3.32231E-07  1.601E-09  0.00000E+00  0.000E+00
   8.36339E+05  2.08359E-09  1.269E-10  3.29282E-07  1.593E-09  0.00000E+00  0.000E+00
   8.41518E+05  2.10483E-09  1.275E-10  3.27154E-07  1.588E-09  0.00000E+00  0.000E+00
   8.46696E+05  1.98897E-09  1.239E-10  3.24841E-07  1.583E-09  0.00000E+00  0.000E+00
   8.51875E+05  2.02952E-09  1.252E-10  3.23023E-07  1.578E-09  0.00000E+00  0.000E+00
   8.57054E+05  2.00634E-09  1.245E-10  3.21988E-07  1.576E-09  0.00000E+00  0.000E+00
   8.62232E+05  1.92717E-09  1.220E-10  3.19553E-07  1.570E-09  0.00000E+00  0.000E+00
   8.67411E+05  1.84607E-09  1.194E-10  3.18111E-07  1.566E-09  0.00000E+00  0.000E+00
   8.72589E+05  1.90207E-09  1.212E-10  3.16804E-07  1.563E-09  0.00000E+00  0.000E+00
   8.77768E+05  1.86731E-09  1.201E-10  3.14730E-07  1.558E-09  0.00000E+00  0.000E+00
   8.82946E+05  1.83255E-09  1.190E-10  3.12824E-07  1.553E-09  0.00000E+00  0.000E+00
   8.88125E+05  1.79007E-09  1.176E-10  3.09974E-07  1.546E-09  0.00000E+00  0.000E+00
   8.93304E+05  1.78621E-09  1.175E-10  3.09707E-07  1.545E-09  0.00000E+00  0.000E+00
   8.98482E+05  1.81517E-09  1.184E-10  3.08979E-07  1.544E-09  0.00000E+00  0.000E+00
   9.03661E+05  1.70510E-09  1.148E-10  3.05339E-07  1.535E-09  0.00000E+00  0.000E+00
   9.08839E+05  1.69738E-09  1.145E-10  3.04706E-07  1.533E-09  0.00000E+00  0.000E+00
   9.14018E+05  1.63752E-09  1.125E-10  3.02369E-07  1.527E-09  0.00000E+00  0.000E+00
   9.19196E+05  1.64138E-09  1.126E-10  3.00477E-07  1.522E-09  0.00000E+00  0.000E+00
   9.24375E+05  1.43862E-09  1.054E-10  2.99739E-07  1.520E-09  0.00000E+00  0.000E+00
