#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  1.45000E+06   280
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   7.63839E+05  6.56552E-10  7.121E-11  2.95448E-10  4.777E-11  0.00000E+00  0.000E+00
   7.69018E+05  6.44966E-10  7.058E-11  3.05103E-10  4.855E-11  0.00000E+00  0.000E+00
   7.74196E+05  5.87034E-10  6.734E-11  3.26345E-10  5.021E-11  0.00000E+00  0.000E+00
   7.79375E+05  5.88966E-10  6.745E-11  2.62621E-10  4.504E-11  0.00000E+00  0.000E+00
   7.84554E+05  5.90897E-10  6.756E-11  2.83862E-10  4.683E-11  0.00000E+00  0.000E+00
   7.89732E+05  5.81241E-10  6.700E-11  2.31724E-10  4.231E-11  0.00000E+00  0.000E+00
   7.94911E+05  5.58069E-10  6.566E-11  2.37517E-10  4.283E-11  0.00000E+00  0.000E+00
   8.00089E+05  5.90897E-10  6.756E-11  2.51034E-10  4.403E-11  0.00000E+00  0.000E+00
   8.05268E+05  5.29103E-10  6.393E-11  2.18207E-10  4.105E-11  0.00000E+00  0.000E+00
   8.10446E+05  4.49931E-10  5.895E-11  1.98897E-10  3.920E-11  0.00000E+00  0.000E+00
   8.15625E+05  4.82759E-10  6.106E-11  2.02759E-10  3.957E-11  0.00000E+00  0.000E+00
   8.20804E+05  5.34897E-10  6.428E-11  1.93103E-10  3.862E-11  0.00000E+00  0.000E+00
   8.25982E+05  4.22897E-10  5.715E-11  1.71862E-10  3.643E-11  0.00000E+00  0.000E+00
   8.31161E+05  3.86207E-10  5.462E-11  1.64138E-10  3.561E-11  0.00000E+00  0.000E+00
   8.36339E+05  4.20966E-10  5.702E-11  1.60276E-10  3.519E-11  0.00000E+00  0.000E+00
   8.41518E+05  4.05517E-10  5.597E-11  1.39034E-10  3.277E-11  0.00000E+00  0.000E+00
   8.46696E+05  4.76966E-10  6.070E-11  1.69931E-10  3.623E-11  0.00000E+00  0.000E+00
   8.51875E+05  4.59586E-10  5.958E-11  1.44828E-10  3.345E-11  0.00000E+00  0.000E+00
   8.57054E+05  3.61103E-10  5.281E-11  1.17793E-10  3.016E-11  0.00000E+00  0.000E+00
   8.62232E+05  3.08966E-10  4.885E-11  1.19724E-10  3.041E-11  0.00000E+00  0.000E+00
   8.67411E+05  3.45655E-10  5.167E-11  1.29379E-10  3.161E-11  0.00000E+00  0.000E+00
   8.72589E+05  3.10897E-10  4.900E-11  1.10069E-10  2.916E-11  0.00000E+00  0.000E+00
   8.77768E+05  2.39448E-10  4.301E-11  9.65517E-11  2.731E-11  0.00000E+00  0.000E+00
   8.82946E+05  2.60690E-10  4.487E-11  1.10069E-10  2.916E-11  0.00000E+00  0.000E+00
   8.88125E+05  3.32138E-10  5.065E-11  9.84828E-11  2.758E-11  0.00000E+00  0.000E+00
   8.93304E+05  2.72276E-10  4.586E-11  1.02345E-10  2.812E-11  0.00000E+00  0.000E+00
   8.98482E+05  2.52966E-10  4.420E-11  6.56552E-11  2.252E-11  0.00000E+00  0.000E+00
   9.03661E+05  2.58759E-10  4.471E-11  8.11034E-11  2.503E-11  0.00000E+00  0.000E+00
   9.08839E+05  2.49103E-10  4.386E-11  5.60000E-11  2.080E-11  0.00000E+00  0.000E+00
   9.14018E+05  2.06621E-10  3.995E-11  8.11034E-11  2.503E-11  0.00000E+00  0.000E+00
   9.19196E+05  2.31724E-10  4.231E-11  8.88276E-11  2.619E-11  0.00000E+00  0.000E+00
   9.24375E+05  1.91172E-10  3.843E-11  5.79310E-11  2.115E-11  0.00000E+00  0.000E+00
   9.29554E+05  2.02759E-10  3.957E-11  6.95172E-11  2.317E-11  0.00000E+00  0.000E+00
   9.34732E+05  1.69931E-10  3.623E-11  8.11034E-11  2.503E-11  0.00000E+00  0.000E+00
   9.39911E+05  1.95034E-10  3.881E-11  5.79310E-11  2.115E-11  0.00000E+00  0.000E+00
   9.45089E+05  1.79586E-10  3.724E-11  4.82759E-11  1.931E-11  0.00000E+00  0.000E+00
   9.50268E+05  1.73793E-10  3.664E-11  4.63448E-11  1.892E-11  0.00000E+00  0.000E+00
   9.55446E+05  1.71862E-10  3.643E-11  4.82759E-11  1.931E-11  0.00000E+00  0.000E+00
   9.60625E+05  1.44828E-10  3.345E-11  3.66897E-11  1.683E-11  0.00000E+00  0.000E+00
   9.65804E+05  1.60276E-10  3.519E-11  4.24828E-11  1.811E-11  0.00000E+00  0.000E+00
   9.70982E+05  1.19724E-10  3.041E-11  4.44138E-11  1.852E-11  0.00000E+00  0.000E+00
   9.76161E+05  1.39034E-10  3.277E-11  3.28276E-11  1.592E-11  0.00000E+00  0.000E+00
   9.81339E+05  1.15862E-10  2.992E-11  5.21379E-11  2.007E-11  0.00000E+00  0.000E+00
   9.86518E+05  1.29379E-10  3.161E-11  2.89655E-11  1.496E-11  0.00000E+00  0.000E+00
   9.91696E+05  1.52552E-10  3.433E-11  3.86207E-11  1.727E-11  0.00000E+00  0.000E+00
   9.96875E+05  1.12000E-10  2.941E-11  3.08966E-11  1.545E-11  0.00000E+00  0.000E+00
   1.00205E+06  1.02345E-10  2.812E-11  2.89655E-11  1.496E-11  0.00000E+00  0.000E+00
   1.00723E+06  1.04276E-10  2.838E-11  2.51034E-11  1.392E-11  0.00000E+00  0.000E+00
   1.01241E+06  1.21655E-10  3.065E-11  2.70345E-11  1.445E-11  0.00000E+00  0.000E+00
   1.01759E+06  1.08138E-10  2.890E-11  2.51034E-11  1.392E-11  0.00000E+00  0.000E+00
   1.02277E+06  8.68966E-11  2.591E-11  1.93103E-11  1.221E-11  0.00000E+00  0.000E+00
   1.02795E+06  1.06207E-10  2.864E-11  2.12414E-11  1.281E-11  0.00000E+00  0.000E+00
   1.03312E+06  5.21379E-11  2.007E-11  1.54483E-11  1.092E-11  0.00000E+00  0.000E+00
   1.03830E+06  7.14483E-11  2.349E-11  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00
   1.04348E+06  5.98621E-11  2.150E-11  1.73793E-11  1.159E-11  0.00000E+00  0.000E+00
   1.04866E+06  5.40690E-11  2.044E-11  1.54483E-11  1.092E-11  0.00000E+00  0.000E+00
   1.05384E+06  7.53103E-11  2.412E-11  1.73793E-11  1.159E-11  0.00000E+00  0.000E+00
   1.05902E+06  7.14483E-11  2.349E-11  1.54483E-11  1.092E-11  0.00000E+00  0.000E+00
   1.06420E+06  5.40690E-11  2.044E-11  1.54483E-11  1.092E-11  0.00000E+00  0.000E+00
   1.06938E+06  4.63448E-11  1.892E-11  1.73793E-11  1.159E-11  0.00000E+00  0.000E+00
   1.07455E+06  7.14483E-11  2.349E-11  1.15862E-11  9.460E-12  0.00000E+00  0.000E+00
   1.07973E+06  5.40690E-11  2.044E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.08491E+06  4.82759E-11  1.931E-11  1.93103E-11  1.221E-11  0.00000E+00  0.000E+00
   1.09009E+06  4.24828E-11  1.811E-11  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00
   1.09527E+06  3.47586E-11  1.639E-11  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00
   1.10045E+06  4.63448E-11  1.892E-11  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00
   1.10562E+06  3.08966E-11  1.545E-11  5.79310E-12  6.689E-12  0.00000E+00  0.000E+00
   1.11080E+06  4.44138E-11  1.852E-11  1.15862E-11  9.460E-12  0.00000E+00  0.000E+00
   1.11598E+06  3.66897E-11  1.683E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.12116E+06  3.66897E-11  1.683E-11  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.12634E+06  2.89655E-11  1.496E-11  1.93103E-12  3.862E-12  0.00000E+00  0.000E+00
   1.13152E+06  3.08966E-11  1.545E-11  1.93103E-12  3.862E-12  0.00000E+00  0.000E+00
