#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    18
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   4.20000E+01  3.10000E+02  1.46329E-03  3.790E-05  5.11349E-02  2.239E-04  0.00000E+00  0.000E+00
   4.20000E+01  3.30000E+02  1.42452E-03  3.739E-05  5.10171E-02  2.237E-04  0.00000E+00  0.000E+00
   4.20000E+01  3.50000E+02  1.45053E-03  3.774E-05  5.07970E-02  2.232E-04  0.00000E+00  0.000E+00

   4.60000E+01  1.00000E+01  1.19797E-03  3.307E-05  4.49452E-02  2.025E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.00000E+01  1.19774E-03  3.308E-05  4.51502E-02  2.030E-04  0.00000E+00  0.000E+00
   4.60000E+01  5.00000E+01  1.21828E-03  3.335E-05  4.52791E-02  2.032E-04  0.00000E+00  0.000E+00
   4.60000E+01  7.00000E+01  1.16693E-03  3.264E-05  4.51668E-02  2.030E-04  0.00000E+00  0.000E+00
   4.60000E+01  9.00000E+01  1.18610E-03  3.291E-05  4.51739E-02  2.030E-04  0.00000E+00  0.000E+00
   4.60000E+01  1.10000E+02  1.19044E-03  3.297E-05  4.49938E-02  2.026E-04  0.00000E+00  0.000E+00
   4.60000E+01  1.30000E+02  1.21075E-03  3.325E-05  4.51967E-02  2.031E-04  0.00000E+00  0.000E+00
   4.60000E+01  1.50000E+02  1.20459E-03  3.316E-05  4.49210E-02  2.024E-04  0.00000E+00  0.000E+00
   4.60000E+01  1.70000E+02  1.20322E-03  3.314E-05  4.50771E-02  2.028E-04  0.00000E+00  0.000E+00
   4.60000E+01  1.90000E+02  1.19592E-03  3.304E-05  4.50235E-02  2.027E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.10000E+02  1.20002E-03  3.310E-05  4.50997E-02  2.028E-04  2.28228E-07  4.565E-07
   4.60000E+01  2.30000E+02  1.19774E-03  3.307E-05  4.49607E-02  2.025E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.50000E+02  1.18040E-03  3.283E-05  4.49226E-02  2.024E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.70000E+02  1.19432E-03  3.302E-05  4.50281E-02  2.027E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.90000E+02  1.15712E-03  3.251E-05  4.51846E-02  2.030E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.10000E+02  1.20390E-03  3.316E-05  4.49429E-02  2.025E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.30000E+02  1.18062E-03  3.283E-05  4.50673E-02  2.028E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.50000E+02  1.20824E-03  3.321E-05  4.51410E-02  2.029E-04  2.28228E-07  4.565E-07

   5.00000E+01  1.00000E+01  9.69983E-04  2.884E-05  3.99073E-02  1.849E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.00000E+01  9.77912E-04  2.895E-05  3.98773E-02  1.848E-04  0.00000E+00  0.000E+00
   5.00000E+01  5.00000E+01  9.75769E-04  2.892E-05  3.99703E-02  1.850E-04  0.00000E+00  0.000E+00
   5.00000E+01  7.00000E+01  9.73412E-04  2.889E-05  3.97106E-02  1.844E-04  0.00000E+00  0.000E+00
   5.00000E+01  9.00000E+01  9.74912E-04  2.891E-05  3.98179E-02  1.847E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.10000E+02  9.47051E-04  2.849E-05  4.00106E-02  1.851E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.30000E+02  9.72126E-04  2.887E-05  3.98456E-02  1.848E-04  2.14313E-07  4.286E-07
   5.00000E+01  1.50000E+02  9.92057E-04  2.916E-05  3.99193E-02  1.849E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.70000E+02  1.01199E-03  2.945E-05  3.99245E-02  1.849E-04  2.14313E-07  4.286E-07
   5.00000E+01  1.90000E+02  9.90343E-04  2.914E-05  3.98872E-02  1.848E-04  2.14313E-07  4.286E-07
   5.00000E+01  2.10000E+02  9.78341E-04  2.896E-05  4.00113E-02  1.851E-04  2.14313E-07  4.286E-07
   5.00000E+01  2.30000E+02  9.90771E-04  2.914E-05  3.97131E-02  1.844E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.50000E+02  9.98272E-04  2.925E-05  3.98449E-02  1.848E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.70000E+02  9.50266E-04  2.854E-05  3.99750E-02  1.851E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.90000E+02  9.86271E-04  2.908E-05  3.98955E-02  1.849E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.10000E+02  9.92914E-04  2.917E-05  3.99080E-02  1.849E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.30000E+02  9.90771E-04  2.914E-05  3.99401E-02  1.850E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.50000E+02  9.62482E-04  2.872E-05  3.99630E-02  1.850E-04  0.00000E+00  0.000E+00

   5.40000E+01  1.00000E+01  7.94673E-04  2.540E-05  3.53721E-02  1.694E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.00000E+01  8.20445E-04  2.581E-05  3.54650E-02  1.696E-04  0.00000E+00  0.000E+00
   5.40000E+01  5.00000E+01  7.93861E-04  2.538E-05  3.53906E-02  1.694E-04  0.00000E+00  0.000E+00
   5.40000E+01  7.00000E+01  8.32215E-04  2.599E-05  3.54317E-02  1.695E-04  0.00000E+00  0.000E+00
   5.40000E+01  9.00000E+01  7.95079E-04  2.540E-05  3.52349E-02  1.691E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.10000E+02  8.05631E-04  2.557E-05  3.52787E-02  1.692E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.30000E+02  7.84324E-04  2.523E-05  3.53658E-02  1.694E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.50000E+02  7.92238E-04  2.536E-05  3.55009E-02  1.697E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.70000E+02  7.93861E-04  2.538E-05  3.53680E-02  1.694E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.90000E+02  8.03399E-04  2.554E-05  3.53433E-02  1.693E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.10000E+02  7.90006E-04  2.533E-05  3.53252E-02  1.693E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.30000E+02  7.82294E-04  2.520E-05  3.53636E-02  1.694E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.50000E+02  7.79656E-04  2.516E-05  3.52321E-02  1.691E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.70000E+02  8.03805E-04  2.554E-05  3.51773E-02  1.689E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.90000E+02  7.96297E-04  2.542E-05  3.53236E-02  1.693E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.10000E+02  7.83918E-04  2.523E-05  3.54695E-02  1.696E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.30000E+02  7.94064E-04  2.539E-05  3.53183E-02  1.693E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.50000E+02  8.07052E-04  2.559E-05  3.53524E-02  1.693E-04  0.00000E+00  0.000E+00

   5.80000E+01  1.00000E+01  6.60336E-04  2.262E-05  3.11591E-02  1.553E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.00000E+01  6.61110E-04  2.263E-05  3.11182E-02  1.552E-04  0.00000E+00  0.000E+00
   5.80000E+01  5.00000E+01  6.35169E-04  2.218E-05  3.11535E-02  1.553E-04  0.00000E+00  0.000E+00
   5.80000E+01  7.00000E+01  6.27425E-04  2.204E-05  3.10710E-02  1.551E-04  0.00000E+00  0.000E+00
   5.80000E+01  9.00000E+01  6.50269E-04  2.244E-05  3.10877E-02  1.551E-04  3.87180E-07  5.476E-07
   5.80000E+01  1.10000E+02  6.40783E-04  2.228E-05  3.11078E-02  1.552E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.30000E+02  6.30523E-04  2.210E-05  3.12052E-02  1.554E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.50000E+02  6.18714E-04  2.189E-05  3.10296E-02  1.550E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.70000E+02  6.16003E-04  2.184E-05  3.13089E-02  1.557E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.90000E+02  6.30136E-04  2.209E-05  3.11357E-02  1.552E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.10000E+02  6.46204E-04  2.237E-05  3.11041E-02  1.551E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.30000E+02  6.54334E-04  2.251E-05  3.11879E-02  1.554E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.50000E+02  6.22392E-04  2.195E-05  3.11552E-02  1.553E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.70000E+02  6.28200E-04  2.206E-05  3.11887E-02  1.554E-04  1.93590E-07  3.872E-07
   5.80000E+01  2.90000E+02  6.38266E-04  2.223E-05  3.10896E-02  1.551E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.10000E+02  6.53560E-04  2.250E-05  3.11608E-02  1.553E-04  1.93590E-07  3.872E-07
   5.80000E+01  3.30000E+02  6.33814E-04  2.215E-05  3.11707E-02  1.553E-04  1.93590E-07  3.872E-07
   5.80000E+01  3.50000E+02  6.42912E-04  2.231E-05  3.10613E-02  1.550E-04  0.00000E+00  0.000E+00

   6.20000E+01  1.00000E+01  4.92364E-04  1.914E-05  2.72667E-02  1.424E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.00000E+01  5.11144E-04  1.950E-05  2.72719E-02  1.424E-04  0.00000E+00  0.000E+00
   6.20000E+01  5.00000E+01  5.04636E-04  1.937E-05  2.72485E-02  1.423E-04  0.00000E+00  0.000E+00
   6.20000E+01  7.00000E+01  5.03706E-04  1.936E-05  2.72068E-02  1.422E-04  0.00000E+00  0.000E+00
   6.20000E+01  9.00000E+01  5.06310E-04  1.941E-05  2.72349E-02  1.423E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.10000E+02  5.12260E-04  1.952E-05  2.72998E-02  1.425E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.30000E+02  5.08169E-04  1.944E-05  2.72357E-02  1.423E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.50000E+02  4.96455E-04  1.922E-05  2.72083E-02  1.422E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.70000E+02  5.01475E-04  1.931E-05  2.71176E-02  1.420E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.90000E+02  5.13747E-04  1.955E-05  2.72940E-02  1.424E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.10000E+02  5.02219E-04  1.933E-05  2.71288E-02  1.420E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.30000E+02  4.96641E-04  1.922E-05  2.73115E-02  1.425E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.50000E+02  5.00174E-04  1.929E-05  2.72370E-02  1.423E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.70000E+02  5.09099E-04  1.946E-05  2.71760E-02  1.421E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.90000E+02  5.25275E-04  1.977E-05  2.71217E-02  1.420E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.10000E+02  4.97942E-04  1.924E-05  2.71925E-02  1.422E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.30000E+02  4.88460E-04  1.906E-05  2.72524E-02  1.423E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.50000E+02  5.15792E-04  1.959E-05  2.72976E-02  1.424E-04  0.00000E+00  0.000E+00

   6.60000E+01  1.00000E+01  3.74696E-04  1.641E-05  2.33827E-02  1.296E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.00000E+01  3.99496E-04  1.695E-05  2.34720E-02  1.299E-04  0.00000E+00  0.000E+00
   6.60000E+01  5.00000E+01  3.79009E-04  1.651E-05  2.34919E-02  1.299E-04  0.00000E+00  0.000E+00
   6.60000E+01  7.00000E+01  3.84401E-04  1.662E-05  2.34826E-02  1.299E-04  0.00000E+00  0.000E+00
   6.60000E+01  9.00000E+01  3.97519E-04  1.691E-05  2.34134E-02  1.297E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.10000E+02  3.96801E-04  1.689E-05  2.34278E-02  1.297E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.30000E+02  3.77572E-04  1.647E-05  2.34998E-02  1.299E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.50000E+02  3.77033E-04  1.646E-05  2.33615E-02  1.296E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.70000E+02  3.94464E-04  1.684E-05  2.34817E-02  1.299E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.90000E+02  3.81525E-04  1.656E-05  2.33672E-02  1.296E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.10000E+02  3.70383E-04  1.632E-05  2.35252E-02  1.300E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.30000E+02  3.79189E-04  1.651E-05  2.33642E-02  1.296E-04  1.79710E-07  3.594E-07
   6.60000E+01  2.50000E+02  3.79369E-04  1.651E-05  2.35210E-02  1.300E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.70000E+02  3.84940E-04  1.663E-05  2.33476E-02  1.295E-04  1.79710E-07  3.594E-07
   6.60000E+01  2.90000E+02  3.81525E-04  1.656E-05  2.34502E-02  1.298E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.10000E+02  3.83502E-04  1.660E-05  2.34423E-02  1.298E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.30000E+02  3.82783E-04  1.659E-05  2.34436E-02  1.298E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.50000E+02  3.89972E-04  1.674E-05  2.36125E-02  1.303E-04  0.00000E+00  0.000E+00

   7.00000E+01  1.00000E+01  2.82506E-04  1.405E-05  1.96638E-02  1.172E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.00000E+01  2.74819E-04  1.386E-05  1.96732E-02  1.172E-04  0.00000E+00  0.000E+00
   7.00000E+01  5.00000E+01  2.94386E-04  1.434E-05  1.96103E-02  1.170E-04  0.00000E+00  0.000E+00
   7.00000E+01  7.00000E+01  2.82331E-04  1.405E-05  1.97630E-02  1.175E-04  0.00000E+00  0.000E+00
   7.00000E+01  9.00000E+01  2.92290E-04  1.429E-05  1.96234E-02  1.171E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.10000E+02  2.78138E-04  1.394E-05  1.97651E-02  1.175E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.30000E+02  2.98929E-04  1.445E-05  1.97080E-02  1.173E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.50000E+02  2.78488E-04  1.395E-05  1.96543E-02  1.172E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.70000E+02  2.76915E-04  1.391E-05  1.97038E-02  1.173E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.90000E+02  2.86874E-04  1.416E-05  1.97064E-02  1.173E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.10000E+02  2.86524E-04  1.415E-05  1.97522E-02  1.175E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.30000E+02  2.88621E-04  1.420E-05  1.96610E-02  1.172E-04  1.74710E-07  3.494E-07
   7.00000E+01  2.50000E+02  2.88621E-04  1.420E-05  1.96007E-02  1.170E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.70000E+02  2.84253E-04  1.409E-05  1.98270E-02  1.177E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.90000E+02  2.81632E-04  1.403E-05  1.96491E-02  1.172E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.10000E+02  2.85476E-04  1.412E-05  1.95714E-02  1.169E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.30000E+02  2.88271E-04  1.419E-05  1.97071E-02  1.173E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.50000E+02  2.80759E-04  1.401E-05  1.97076E-02  1.173E-04  0.00000E+00  0.000E+00

   7.40000E+01  1.00000E+01  2.05631E-04  1.185E-05  1.58602E-02  1.041E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.00000E+01  2.11438E-04  1.202E-05  1.58495E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  5.00000E+01  1.98458E-04  1.164E-05  1.58635E-02  1.041E-04  0.00000E+00  0.000E+00
   7.40000E+01  7.00000E+01  1.99312E-04  1.167E-05  1.57441E-02  1.037E-04  0.00000E+00  0.000E+00
   7.40000E+01  9.00000E+01  2.11096E-04  1.201E-05  1.58489E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.10000E+02  1.95383E-04  1.155E-05  1.57519E-02  1.037E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.30000E+02  1.92822E-04  1.148E-05  1.57982E-02  1.039E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.50000E+02  2.07680E-04  1.191E-05  1.57579E-02  1.037E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.70000E+02  2.02215E-04  1.175E-05  1.58353E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.90000E+02  2.02386E-04  1.176E-05  1.58442E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.10000E+02  1.98970E-04  1.166E-05  1.58121E-02  1.039E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.30000E+02  2.09047E-04  1.195E-05  1.57917E-02  1.038E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.50000E+02  1.96750E-04  1.159E-05  1.58358E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.70000E+02  1.91455E-04  1.144E-05  1.58800E-02  1.041E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.90000E+02  1.97775E-04  1.162E-05  1.58324E-02  1.040E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.10000E+02  1.97262E-04  1.161E-05  1.59021E-02  1.042E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.30000E+02  2.01532E-04  1.173E-05  1.59270E-02  1.043E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.50000E+02  1.92480E-04  1.147E-05  1.58117E-02  1.039E-04  0.00000E+00  0.000E+00

   7.80000E+01  1.00000E+01  1.28734E-04  9.297E-06  1.18186E-02  8.907E-05  0.00000E+00  0.000E+00
   7.80000E+01  3.00000E+01  1.34273E-04  9.495E-06  1.18238E-02  8.909E-05  0.00000E+00  0.000E+00
   7.80000E+01  5.00000E+01  1.36623E-04  9.577E-06  1.18175E-02  8.906E-05  0.00000E+00  0.000E+00
   7.80000E+01  7.00000E+01  1.27727E-04  9.260E-06  1.17962E-02  8.898E-05  0.00000E+00  0.000E+00
   7.80000E+01  9.00000E+01  1.30245E-04  9.351E-06  1.18133E-02  8.905E-05  0.00000E+00  0.000E+00
   7.80000E+01  1.10000E+02  1.28734E-04  9.297E-06  1.18288E-02  8.910E-05  0.00000E+00  0.000E+00
   7.80000E+01  1.30000E+02  1.33937E-04  9.483E-06  1.17150E-02  8.867E-05  0.00000E+00  0.000E+00
   7.80000E+01  1.50000E+02  1.25545E-04  9.181E-06  1.17946E-02  8.898E-05  0.00000E+00  0.000E+00
   7.80000E+01  1.70000E+02  1.29070E-04  9.309E-06  1.18140E-02  8.905E-05  0.00000E+00  0.000E+00
   7.80000E+01  1.90000E+02  1.23196E-04  9.094E-06  1.17841E-02  8.893E-05  0.00000E+00  0.000E+00
   7.80000E+01  2.10000E+02  1.30916E-04  9.375E-06  1.18127E-02  8.905E-05  0.00000E+00  0.000E+00
   7.80000E+01  2.30000E+02  1.30413E-04  9.357E-06  1.18013E-02  8.900E-05  0.00000E+00  0.000E+00
   7.80000E+01  2.50000E+02  1.31923E-04  9.411E-06  1.19258E-02  8.947E-05  0.00000E+00  0.000E+00
   7.80000E+01  2.70000E+02  1.36287E-04  9.565E-06  1.18733E-02  8.927E-05  0.00000E+00  0.000E+00
   7.80000E+01  2.90000E+02  1.30245E-04  9.351E-06  1.17700E-02  8.888E-05  0.00000E+00  0.000E+00
   7.80000E+01  3.10000E+02  1.28399E-04  9.285E-06  1.18152E-02  8.905E-05  0.00000E+00  0.000E+00
   7.80000E+01  3.30000E+02  1.28399E-04  9.285E-06  1.17935E-02  8.897E-05  0.00000E+00  0.000E+00
   7.80000E+01  3.50000E+02  1.29574E-04  9.327E-06  1.17630E-02  8.886E-05  0.00000E+00  0.000E+00

   8.20000E+01  1.00000E+01  7.16200E-05  6.892E-06  7.60664E-03  7.102E-05  0.00000E+00  0.000E+00
   8.20000E+01  3.00000E+01  6.97964E-05  6.803E-06  7.61609E-03  7.106E-05  0.00000E+00  0.000E+00
   8.20000E+01  5.00000E+01  7.51015E-05  7.057E-06  7.62886E-03  7.112E-05  0.00000E+00  0.000E+00
   8.20000E+01  7.00000E+01  7.12884E-05  6.876E-06  7.60532E-03  7.102E-05  0.00000E+00  0.000E+00
   8.20000E+01  9.00000E+01  7.52673E-05  7.065E-06  7.61377E-03  7.105E-05  0.00000E+00  0.000E+00
   8.20000E+01  1.10000E+02  7.24490E-05  6.931E-06  7.68108E-03  7.137E-05  0.00000E+00  0.000E+00
   8.20000E+01  1.30000E+02  7.46042E-05  7.034E-06  7.67578E-03  7.134E-05  0.00000E+00  0.000E+00
   8.20000E+01  1.50000E+02  7.55989E-05  7.080E-06  7.62969E-03  7.113E-05  0.00000E+00  0.000E+00
   8.20000E+01  1.70000E+02  7.04595E-05  6.836E-06  7.61841E-03  7.107E-05  0.00000E+00  0.000E+00
   8.20000E+01  1.90000E+02  7.06253E-05  6.844E-06  7.67362E-03  7.133E-05  0.00000E+00  0.000E+00
   8.20000E+01  2.10000E+02  7.07911E-05  6.852E-06  7.65124E-03  7.122E-05  0.00000E+00  0.000E+00
   8.20000E+01  2.30000E+02  7.41068E-05  7.010E-06  7.60979E-03  7.103E-05  0.00000E+00  0.000E+00
   8.20000E+01  2.50000E+02  7.04595E-05  6.836E-06  7.65870E-03  7.126E-05  0.00000E+00  0.000E+00
   8.20000E+01  2.70000E+02  6.54859E-05  6.590E-06  7.61875E-03  7.107E-05  0.00000E+00  0.000E+00
   8.20000E+01  2.90000E+02  7.36095E-05  6.987E-06  7.63682E-03  7.116E-05  0.00000E+00  0.000E+00
   8.20000E+01  3.10000E+02  7.02937E-05  6.828E-06  7.59437E-03  7.096E-05  0.00000E+00  0.000E+00
   8.20000E+01  3.30000E+02  7.44384E-05  7.026E-06  7.57697E-03  7.088E-05  0.00000E+00  0.000E+00
   8.20000E+01  3.50000E+02  7.39410E-05  7.002E-06  7.66948E-03  7.131E-05  0.00000E+00  0.000E+00

   8.60000E+01  1.00000E+01  2.63319E-05  4.163E-06  3.64154E-03  4.896E-05  0.00000E+00  0.000E+00
   8.60000E+01  3.00000E+01  2.61674E-05  4.150E-06  3.56304E-03  4.843E-05  0.00000E+00  0.000E+00
   8.60000E+01  5.00000E+01  3.14337E-05  4.549E-06  3.58328E-03  4.857E-05  0.00000E+00  0.000E+00
   8.60000E+01  7.00000E+01  2.50153E-05  4.058E-06  3.54954E-03  4.834E-05  0.00000E+00  0.000E+00
   8.60000E+01  9.00000E+01  2.99526E-05  4.440E-06  3.62278E-03  4.883E-05  0.00000E+00  0.000E+00
   8.60000E+01  1.10000E+02  2.53445E-05  4.085E-06  3.59628E-03  4.865E-05  0.00000E+00  0.000E+00
   8.60000E+01  1.30000E+02  2.84714E-05  4.329E-06  3.53342E-03  4.823E-05  0.00000E+00  0.000E+00
   8.60000E+01  1.50000E+02  2.71548E-05  4.228E-06  3.57752E-03  4.853E-05  0.00000E+00  0.000E+00
   8.60000E+01  1.70000E+02  2.91297E-05  4.379E-06  3.56748E-03  4.846E-05  0.00000E+00  0.000E+00
   8.60000E+01  1.90000E+02  2.43570E-05  4.004E-06  3.54132E-03  4.828E-05  0.00000E+00  0.000E+00
   8.60000E+01  2.10000E+02  2.66611E-05  4.189E-06  3.55349E-03  4.836E-05  0.00000E+00  0.000E+00
   8.60000E+01  2.30000E+02  2.17238E-05  3.782E-06  3.57242E-03  4.849E-05  0.00000E+00  0.000E+00
   8.60000E+01  2.50000E+02  3.32441E-05  4.678E-06  3.61883E-03  4.881E-05  0.00000E+00  0.000E+00
   8.60000E+01  2.70000E+02  2.64965E-05  4.176E-06  3.56403E-03  4.844E-05  0.00000E+00  0.000E+00
   8.60000E+01  2.90000E+02  2.73194E-05  4.241E-06  3.58674E-03  4.859E-05  0.00000E+00  0.000E+00
   8.60000E+01  3.10000E+02  3.12692E-05  4.537E-06  3.58361E-03  4.857E-05  0.00000E+00  0.000E+00
   8.60000E+01  3.30000E+02  2.74840E-05  4.254E-06  3.57341E-03  4.850E-05  0.00000E+00  0.000E+00
   8.60000E+01  3.50000E+02  2.73194E-05  4.241E-06  3.60682E-03  4.873E-05  0.00000E+00  0.000E+00

   9.00000E+01  1.00000E+01  3.11930E-06  1.431E-06  8.92612E-04  2.421E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.00000E+01  3.44765E-06  1.505E-06  8.76687E-04  2.399E-05  0.00000E+00  0.000E+00
   9.00000E+01  5.00000E+01  1.64174E-06  1.038E-06  8.88836E-04  2.416E-05  0.00000E+00  0.000E+00
   9.00000E+01  7.00000E+01  3.28347E-06  1.468E-06  9.05910E-04  2.439E-05  0.00000E+00  0.000E+00
   9.00000E+01  9.00000E+01  4.76104E-06  1.768E-06  8.95403E-04  2.425E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.10000E+02  2.79095E-06  1.354E-06  8.97537E-04  2.428E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.30000E+02  3.44765E-06  1.505E-06  8.97866E-04  2.428E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.50000E+02  1.97008E-06  1.137E-06  8.90806E-04  2.419E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.70000E+02  3.77599E-06  1.575E-06  9.02627E-04  2.435E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.90000E+02  1.97008E-06  1.137E-06  8.93269E-04  2.422E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.10000E+02  2.95513E-06  1.393E-06  8.98687E-04  2.429E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.30000E+02  2.46260E-06  1.272E-06  8.99343E-04  2.430E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.50000E+02  4.10434E-06  1.642E-06  9.15432E-04  2.452E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.70000E+02  1.64174E-06  1.038E-06  8.95567E-04  2.425E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.90000E+02  3.61182E-06  1.540E-06  9.10507E-04  2.445E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.10000E+02  4.92521E-06  1.798E-06  8.91791E-04  2.420E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.30000E+02  2.46260E-06  1.272E-06  8.86045E-04  2.412E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.50000E+02  2.46260E-06  1.272E-06  8.97373E-04  2.428E-05  0.00000E+00  0.000E+00

   9.40000E+01  1.00000E+01  1.31660E-06  9.310E-07  3.39879E-03  4.730E-05  0.00000E+00  0.000E+00
   9.40000E+01  3.00000E+01  9.87447E-07  8.062E-07  3.37691E-03  4.715E-05  0.00000E+00  0.000E+00
