#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT DEPTH DOSE DISTRIB]
# Dose units are: eV/(g/cm^2) per history
#
# No. of Z bins:
#  100
# Min value for z(cm):
#   0.00000E+00
# Bin widths for z(cm):
#   5.00000E-02
#
#
# zBinIndex : zLow(cm) : zMiddle(cm) : dose : +-2sigma
    76  3.80000E+00  3.82500E+00  3.45889E+04 5.3E+01
    77  3.85000E+00  3.87500E+00  3.45136E+04 5.3E+01
    78  3.90000E+00  3.92500E+00  3.44427E+04 5.3E+01
    79  3.95000E+00  3.97500E+00  3.43489E+04 5.3E+01
    80  4.00000E+00  4.02500E+00  3.42652E+04 5.3E+01
    81  4.05000E+00  4.07500E+00  3.42189E+04 5.3E+01
    82  4.10000E+00  4.12500E+00  3.41580E+04 5.3E+01
    83  4.15000E+00  4.17500E+00  3.41082E+04 5.3E+01
    84  4.20000E+00  4.22500E+00  3.39829E+04 5.3E+01
    85  4.25000E+00  4.27500E+00  3.39167E+04 5.3E+01
    86  4.30000E+00  4.32500E+00  3.38322E+04 5.2E+01
    87  4.35000E+00  4.37500E+00  3.37601E+04 5.2E+01
    88  4.40000E+00  4.42500E+00  3.36905E+04 5.2E+01
    89  4.45000E+00  4.47500E+00  3.36141E+04 5.2E+01
    90  4.50000E+00  4.52500E+00  3.34870E+04 5.2E+01
    91  4.55000E+00  4.57500E+00  3.34541E+04 5.2E+01
    92  4.60000E+00  4.62500E+00  3.33805E+04 5.2E+01
    93  4.65000E+00  4.67500E+00  3.33338E+04 5.2E+01
    94  4.70000E+00  4.72500E+00  3.32127E+04 5.2E+01
    95  4.75000E+00  4.77500E+00  3.31134E+04 5.2E+01
    96  4.80000E+00  4.82500E+00  3.29882E+04 5.2E+01
    97  4.85000E+00  4.87500E+00  3.28120E+04 5.2E+01
    98  4.90000E+00  4.92500E+00  3.23289E+04 5.1E+01
    99  4.95000E+00  4.97500E+00  2.95499E+04 4.7E+01
