#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  1.65000E+05   160
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   5.72344E+04  5.94712E-07  3.387E-08  4.65503E-08  3.529E-10  0.00000E+00  0.000E+00
   5.82656E+04  6.52607E-07  3.550E-08  1.73691E-07  5.905E-10  0.00000E+00  0.000E+00
   5.92969E+04  6.47024E-07  3.535E-08  2.70278E-07  7.404E-10  0.00000E+00  0.000E+00
   6.03281E+04  7.00026E-07  3.678E-08  4.26115E-08  3.395E-10  0.00000E+00  0.000E+00
   6.13594E+04  6.97474E-07  3.672E-08  4.07776E-08  3.318E-10  0.00000E+00  0.000E+00
   6.23906E+04  7.17531E-07  3.725E-08  4.03315E-08  3.307E-10  0.00000E+00  0.000E+00
   6.34219E+04  7.21693E-07  3.739E-08  3.90094E-08  3.246E-10  0.00000E+00  0.000E+00
   6.44531E+04  7.62648E-07  3.842E-08  3.80597E-08  3.210E-10  0.00000E+00  0.000E+00
   6.54844E+04  7.94927E-07  3.923E-08  3.69606E-08  3.174E-10  0.00000E+00  0.000E+00
   6.65156E+04  7.52601E-07  3.820E-08  6.21361E-08  3.729E-10  0.00000E+00  0.000E+00
   6.75469E+04  8.16891E-07  3.980E-08  8.68033E-08  4.235E-10  0.00000E+00  0.000E+00
   6.85781E+04  8.48775E-07  4.055E-08  3.39273E-08  3.035E-10  0.00000E+00  0.000E+00
   6.96094E+04  8.70991E-07  4.110E-08  5.14073E-08  3.381E-10  0.00000E+00  0.000E+00
   7.06406E+04  8.68561E-07  4.102E-08  2.80145E-08  2.697E-10  0.00000E+00  0.000E+00
   7.16719E+04  9.12158E-07  4.206E-08  2.71348E-08  2.650E-10  0.00000E+00  0.000E+00
   7.27031E+04  9.29134E-07  4.243E-08  2.65306E-08  2.622E-10  0.00000E+00  0.000E+00
   7.37344E+04  9.58710E-07  4.309E-08  2.59412E-08  2.596E-10  0.00000E+00  0.000E+00
   7.47656E+04  1.00235E-06  4.406E-08  2.55924E-08  2.579E-10  0.00000E+00  0.000E+00
   7.57969E+04  9.92634E-07  4.385E-08  2.48509E-08  2.543E-10  0.00000E+00  0.000E+00
   7.68281E+04  1.01833E-06  4.441E-08  2.42982E-08  2.516E-10  0.00000E+00  0.000E+00
   7.78594E+04  1.05856E-06  4.528E-08  2.36264E-08  2.481E-10  0.00000E+00  0.000E+00
   7.88906E+04  1.08037E-06  4.575E-08  2.30967E-08  2.455E-10  0.00000E+00  0.000E+00
   7.99219E+04  1.12157E-06  4.661E-08  2.27130E-08  2.445E-10  0.00000E+00  0.000E+00
   8.09531E+04  1.19478E-06  4.810E-08  2.22182E-08  2.413E-10  0.00000E+00  0.000E+00
   8.19844E+04  1.20205E-06  4.825E-08  2.14664E-08  2.372E-10  0.00000E+00  0.000E+00
   8.30156E+04  1.23696E-06  4.895E-08  2.07121E-08  2.328E-10  0.00000E+00  0.000E+00
   8.40469E+04  1.26459E-06  4.949E-08  2.06094E-08  2.332E-10  0.00000E+00  0.000E+00
   8.50781E+04  1.29658E-06  5.011E-08  2.01261E-08  2.301E-10  0.00000E+00  0.000E+00
   8.61094E+04  1.30822E-06  5.033E-08  1.94297E-08  2.262E-10  0.00000E+00  0.000E+00
   8.71406E+04  1.40615E-06  5.218E-08  1.90912E-08  2.248E-10  0.00000E+00  0.000E+00
   8.81719E+04  1.44687E-06  5.293E-08  1.82782E-08  2.182E-10  0.00000E+00  0.000E+00
   8.92031E+04  1.48614E-06  5.364E-08  1.80888E-08  2.183E-10  0.00000E+00  0.000E+00
   9.02344E+04  1.49099E-06  5.373E-08  1.75406E-08  2.153E-10  0.00000E+00  0.000E+00
   9.12656E+04  1.56807E-06  5.510E-08  1.71427E-08  2.124E-10  0.00000E+00  0.000E+00
   9.22969E+04  1.59425E-06  5.556E-08  1.68236E-08  2.104E-10  0.00000E+00  0.000E+00
   9.33281E+04  1.65389E-06  5.659E-08  1.62939E-08  2.075E-10  0.00000E+00  0.000E+00
   9.43594E+04  1.77267E-06  5.858E-08  1.57088E-08  2.037E-10  0.00000E+00  0.000E+00
   9.53906E+04  1.70576E-06  5.746E-08  1.55039E-08  2.026E-10  0.00000E+00  0.000E+00
   9.64219E+04  1.79594E-06  5.896E-08  1.50827E-08  1.995E-10  0.00000E+00  0.000E+00
   9.74531E+04  1.88273E-06  6.037E-08  1.45455E-08  1.959E-10  0.00000E+00  0.000E+00
   9.84844E+04  1.88223E-06  6.036E-08  1.41815E-08  1.935E-10  0.00000E+00  0.000E+00
   9.95156E+04  2.02139E-06  6.255E-08  1.37521E-08  1.908E-10  0.00000E+00  0.000E+00
   1.00547E+05  2.01362E-06  6.243E-08  1.33812E-08  1.884E-10  0.00000E+00  0.000E+00
   1.01578E+05  2.08683E-06  6.355E-08  1.30221E-08  1.860E-10  0.00000E+00  0.000E+00
   1.02609E+05  2.19108E-06  6.511E-08  1.25464E-08  1.821E-10  0.00000E+00  0.000E+00
   1.03641E+05  2.21144E-06  6.541E-08  1.24548E-08  1.818E-10  0.00000E+00  0.000E+00
   1.04672E+05  2.33216E-06  6.717E-08  1.18733E-08  1.771E-10  0.00000E+00  0.000E+00
   1.05703E+05  2.37967E-06  6.785E-08  1.16848E-08  1.759E-10  0.00000E+00  0.000E+00
   1.06734E+05  2.40682E-06  6.824E-08  1.11706E-08  1.718E-10  0.00000E+00  0.000E+00
   1.07766E+05  2.55567E-06  7.031E-08  1.08373E-08  1.693E-10  0.00000E+00  0.000E+00
   1.08797E+05  2.63372E-06  7.137E-08  1.06388E-08  1.684E-10  0.00000E+00  0.000E+00
   1.09828E+05  2.63372E-06  7.137E-08  1.02736E-08  1.645E-10  0.00000E+00  0.000E+00
   1.10859E+05  2.84415E-06  7.416E-08  1.00358E-08  1.630E-10  0.00000E+00  0.000E+00
   1.11891E+05  2.91784E-06  7.511E-08  9.74121E-09  1.608E-10  0.00000E+00  0.000E+00
   1.12922E+05  2.98039E-06  7.591E-08  9.26273E-09  1.566E-10  0.00000E+00  0.000E+00
   1.13953E+05  3.07930E-06  7.716E-08  9.12667E-09  1.561E-10  0.00000E+00  0.000E+00
   1.14984E+05  3.19905E-06  7.864E-08  8.65030E-09  1.515E-10  0.00000E+00  0.000E+00
   1.16016E+05  3.32269E-06  8.014E-08  8.39152E-09  1.496E-10  0.00000E+00  0.000E+00
   1.17047E+05  3.48124E-06  8.202E-08  8.15242E-09  1.470E-10  0.00000E+00  0.000E+00
   1.18078E+05  3.56463E-06  8.299E-08  7.81000E-09  1.437E-10  0.00000E+00  0.000E+00
   1.19109E+05  3.63347E-06  8.379E-08  7.57939E-09  1.420E-10  0.00000E+00  0.000E+00
   1.20141E+05  3.78960E-06  8.556E-08  7.29970E-09  1.390E-10  0.00000E+00  0.000E+00
