#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    90
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    45
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   2.30000E+01  1.24000E+02  6.30849E-03  2.573E-03  4.38158E-05  5.579E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.32000E+02  7.62050E-03  2.828E-03  4.80825E-05  5.675E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.40000E+02  6.57286E-03  2.626E-03  5.21851E-05  5.889E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.48000E+02  1.05115E-02  3.321E-03  5.08723E-05  5.852E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.56000E+02  9.98819E-03  3.237E-03  4.67697E-05  5.579E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.64000E+02  7.09504E-03  2.729E-03  4.98876E-05  5.797E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.72000E+02  7.62427E-03  2.828E-03  5.20210E-05  5.898E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.80000E+02  4.73686E-03  2.228E-03  4.75902E-05  5.627E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.88000E+02  7.36040E-03  2.779E-03  4.51286E-05  5.501E-06  0.00000E+00  0.000E+00
   2.30000E+01  1.96000E+02  7.36335E-03  2.779E-03  4.72620E-05  5.608E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.04000E+02  9.98573E-03  3.237E-03  4.77543E-05  5.637E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.12000E+02  1.02490E-02  3.279E-03  4.20106E-05  5.332E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.20000E+02  7.36171E-03  2.779E-03  4.23388E-05  5.332E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.28000E+02  9.19738E-03  3.107E-03  4.59491E-05  5.550E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.36000E+02  8.40918E-03  2.971E-03  4.23388E-05  5.353E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.44000E+02  8.67224E-03  3.017E-03  4.43081E-05  5.492E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.52000E+02  5.25773E-03  2.348E-03  3.93850E-05  5.147E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.60000E+02  7.35941E-03  2.779E-03  3.65952E-05  4.945E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.68000E+02  7.09471E-03  2.729E-03  3.61029E-05  4.934E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.76000E+02  6.31144E-03  2.573E-03  3.42977E-05  4.812E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.84000E+02  3.94703E-03  2.034E-03  3.24926E-05  4.733E-06  0.00000E+00  0.000E+00
   2.30000E+01  2.92000E+02  2.37016E-03  1.575E-03  2.69131E-05  4.254E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.00000E+02  5.25642E-03  2.348E-03  2.46156E-05  4.046E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.08000E+02  4.46724E-03  2.165E-03  2.23182E-05  3.855E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.16000E+02  3.68036E-03  1.965E-03  1.70668E-05  3.379E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.24000E+02  2.36589E-03  1.575E-03  1.47694E-05  3.148E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.32000E+02  3.15375E-03  1.819E-03  1.54258E-05  3.216E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.40000E+02  1.05207E-03  1.050E-03  1.09950E-05  2.686E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.48000E+02  2.36786E-03  1.575E-03  1.11591E-05  2.706E-06  0.00000E+00  0.000E+00
   2.30000E+01  3.56000E+02  1.83977E-03  1.389E-03  9.84624E-06  2.542E-06  0.00000E+00  0.000E+00

   2.50000E+01  4.00000E+00  1.70187E-03  1.285E-03  9.71022E-06  2.645E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.20000E+01  1.21484E-03  1.086E-03  1.07723E-05  2.557E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.00000E+01  1.94356E-03  1.373E-03  1.16826E-05  2.764E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.80000E+01  2.18738E-03  1.457E-03  1.22895E-05  2.764E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.60000E+01  3.64376E-03  1.880E-03  1.56274E-05  3.080E-06  0.00000E+00  0.000E+00
   2.50000E+01  4.40000E+01  3.16219E-03  1.751E-03  2.59445E-05  4.082E-06  0.00000E+00  0.000E+00
   2.50000E+01  5.20000E+01  2.91822E-03  1.682E-03  2.50342E-05  3.991E-06  0.00000E+00  0.000E+00
   2.50000E+01  6.00000E+01  8.50069E-03  2.872E-03  2.70065E-05  4.094E-06  0.00000E+00  0.000E+00
   2.50000E+01  6.80000E+01  5.83038E-03  2.378E-03  3.17099E-05  4.490E-06  0.00000E+00  0.000E+00
   2.50000E+01  7.60000E+01  7.77227E-03  2.746E-03  3.29237E-05  4.490E-06  0.00000E+00  0.000E+00
   2.50000E+01  8.40000E+01  7.53680E-03  2.703E-03  3.56547E-05  4.691E-06  0.00000E+00  0.000E+00
   2.50000E+01  9.20000E+01  7.29298E-03  2.659E-03  3.59582E-05  4.749E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.00000E+02  6.80155E-03  2.569E-03  3.79305E-05  4.855E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.08000E+02  8.74815E-03  2.913E-03  4.46063E-05  5.290E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.16000E+02  6.31953E-03  2.476E-03  3.79305E-05  4.893E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.24000E+02  8.99030E-03  2.953E-03  4.62753E-05  5.351E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.32000E+02  1.09357E-02  3.257E-03  4.70339E-05  5.462E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.40000E+02  9.72266E-03  3.071E-03  4.47580E-05  5.247E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.48000E+02  7.77561E-03  2.746E-03  5.31028E-05  5.773E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.56000E+02  8.99060E-03  2.953E-03  4.85511E-05  5.495E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.64000E+02  8.01882E-03  2.789E-03  5.35579E-05  5.781E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.72000E+02  8.26795E-03  2.831E-03  5.38614E-05  5.828E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.80000E+02  7.77940E-03  2.746E-03  4.93097E-05  5.570E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.88000E+02  7.53665E-03  2.703E-03  5.31028E-05  5.741E-06  0.00000E+00  0.000E+00
   2.50000E+01  1.96000E+02  1.21466E-02  3.433E-03  4.74890E-05  5.470E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.04000E+02  9.72023E-03  3.071E-03  5.41648E-05  5.781E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.12000E+02  8.02170E-03  2.789E-03  4.93097E-05  5.570E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.20000E+02  9.47839E-03  3.032E-03  4.74890E-05  5.385E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.28000E+02  7.53847E-03  2.703E-03  4.88545E-05  5.562E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.36000E+02  6.56623E-03  2.523E-03  4.77925E-05  5.487E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.44000E+02  6.56396E-03  2.523E-03  4.50615E-05  5.299E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.52000E+02  1.02067E-02  3.146E-03  3.79305E-05  4.893E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.60000E+02  6.80428E-03  2.569E-03  4.00547E-05  5.004E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.68000E+02  7.05114E-03  2.615E-03  3.50478E-05  4.671E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.76000E+02  6.80277E-03  2.569E-03  3.38340E-05  4.551E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.84000E+02  4.61645E-03  2.116E-03  3.06479E-05  4.376E-06  0.00000E+00  0.000E+00
   2.50000E+01  2.92000E+02  7.28934E-03  2.659E-03  3.86892E-05  4.995E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.00000E+02  4.61645E-03  2.116E-03  2.73100E-05  4.160E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.08000E+02  4.85981E-03  2.171E-03  2.45790E-05  3.886E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.16000E+02  3.88925E-03  1.942E-03  2.41238E-05  3.826E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.24000E+02  3.88636E-03  1.942E-03  2.01791E-05  3.526E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.32000E+02  1.94508E-03  1.373E-03  1.56274E-05  3.139E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.40000E+02  1.21545E-03  1.086E-03  1.25929E-05  2.798E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.48000E+02  1.21438E-03  1.086E-03  1.22895E-05  2.731E-06  0.00000E+00  0.000E+00
   2.50000E+01  3.56000E+02  1.70081E-03  1.285E-03  1.01654E-05  2.484E-06  0.00000E+00  0.000E+00

   2.70000E+01  4.00000E+00  1.13244E-03  1.011E-03  1.24289E-05  2.650E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.20000E+01  2.03552E-03  1.356E-03  1.35588E-05  2.768E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.00000E+01  2.26277E-03  1.429E-03  1.12990E-05  2.526E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.80000E+01  3.39437E-03  1.750E-03  1.86434E-05  3.245E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.60000E+01  4.52215E-03  2.021E-03  2.00558E-05  3.436E-06  0.00000E+00  0.000E+00
   2.70000E+01  4.40000E+01  4.97481E-03  2.120E-03  2.47166E-05  3.800E-06  0.00000E+00  0.000E+00
   2.70000E+01  5.20000E+01  5.65205E-03  2.260E-03  2.28805E-05  3.617E-06  0.00000E+00  0.000E+00
   2.70000E+01  6.00000E+01  7.46469E-03  2.596E-03  2.92362E-05  4.122E-06  0.00000E+00  0.000E+00
   2.70000E+01  6.80000E+01  6.33253E-03  2.392E-03  2.58465E-05  3.863E-06  0.00000E+00  0.000E+00
   2.70000E+01  7.60000E+01  4.97722E-03  2.120E-03  3.36146E-05  4.376E-06  0.00000E+00  0.000E+00
   2.70000E+01  8.40000E+01  9.72210E-03  2.964E-03  3.74280E-05  4.667E-06  0.00000E+00  0.000E+00
   2.70000E+01  9.20000E+01  6.78845E-03  2.475E-03  4.06765E-05  4.827E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.00000E+02  5.43115E-03  2.214E-03  4.16651E-05  4.917E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.08000E+02  7.01132E-03  2.516E-03  4.61847E-05  5.216E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.16000E+02  8.37130E-03  2.749E-03  4.88682E-05  5.374E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.24000E+02  7.01259E-03  2.516E-03  5.02806E-05  5.374E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.32000E+02  7.69632E-03  2.635E-03  4.74559E-05  5.223E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.40000E+02  8.37031E-03  2.749E-03  5.08456E-05  5.418E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.48000E+02  8.14362E-03  2.712E-03  5.33878E-05  5.549E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.56000E+02  1.22121E-02  3.321E-03  5.35291E-05  5.542E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.64000E+02  7.01965E-03  2.516E-03  5.21167E-05  5.513E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.72000E+02  8.82128E-03  2.822E-03  5.42353E-05  5.649E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.80000E+02  7.46823E-03  2.596E-03  5.14105E-05  5.491E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.88000E+02  9.27593E-03  2.894E-03  5.77662E-05  5.754E-06  0.00000E+00  0.000E+00
   2.70000E+01  1.96000E+02  8.14376E-03  2.712E-03  5.39528E-05  5.564E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.04000E+02  6.79226E-03  2.475E-03  5.12693E-05  5.513E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.12000E+02  9.27409E-03  2.894E-03  5.43765E-05  5.585E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.20000E+02  8.36918E-03  2.749E-03  5.25404E-05  5.506E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.28000E+02  9.04882E-03  2.858E-03  5.18342E-05  5.440E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.36000E+02  7.91764E-03  2.674E-03  4.88682E-05  5.329E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.44000E+02  7.69760E-03  2.635E-03  4.70321E-05  5.246E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.52000E+02  6.78986E-03  2.475E-03  4.42074E-05  5.123E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.60000E+02  7.23730E-03  2.557E-03  4.40662E-05  5.068E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.68000E+02  6.78605E-03  2.475E-03  4.02527E-05  4.818E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.76000E+02  6.78435E-03  2.475E-03  4.15239E-05  4.892E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.84000E+02  6.55738E-03  2.434E-03  3.47445E-05  4.555E-06  0.00000E+00  0.000E+00
   2.70000E+01  2.92000E+02  6.10726E-03  2.348E-03  3.36146E-05  4.412E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.00000E+02  5.65431E-03  2.260E-03  2.83888E-05  4.005E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.08000E+02  4.75166E-03  2.071E-03  2.61290E-05  3.883E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.16000E+02  2.71642E-03  1.566E-03  2.07619E-05  3.471E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.24000E+02  2.71431E-03  1.566E-03  1.96320E-05  3.378E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.32000E+02  2.03679E-03  1.356E-03  1.80784E-05  3.221E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.40000E+02  2.71233E-03  1.566E-03  1.32763E-05  2.768E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.48000E+02  2.48691E-03  1.499E-03  1.11578E-05  2.542E-06  0.00000E+00  0.000E+00
   2.70000E+01  3.56000E+02  2.48776E-03  1.499E-03  1.03104E-05  2.413E-06  0.00000E+00  0.000E+00

   2.90000E+01  4.00000E+00  1.48316E-03  1.120E-03  1.09775E-05  2.410E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.20000E+01  1.90652E-03  1.270E-03  1.25646E-05  2.632E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.00000E+01  2.54070E-03  1.466E-03  1.23001E-05  2.578E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.80000E+01  2.96525E-03  1.584E-03  2.02357E-05  3.356E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.60000E+01  4.44801E-03  1.939E-03  1.99711E-05  3.250E-06  0.00000E+00  0.000E+00
   2.90000E+01  4.40000E+01  4.23693E-03  1.893E-03  2.42034E-05  3.636E-06  0.00000E+00  0.000E+00
   2.90000E+01  5.20000E+01  3.81277E-03  1.796E-03  3.02874E-05  4.055E-06  0.00000E+00  0.000E+00
   2.90000E+01  6.00000E+01  4.02518E-03  1.845E-03  3.51810E-05  4.362E-06  0.00000E+00  0.000E+00
   2.90000E+01  6.80000E+01  4.66121E-03  1.985E-03  3.33293E-05  4.281E-06  0.00000E+00  0.000E+00
   2.90000E+01  7.60000E+01  6.35440E-03  2.318E-03  3.45197E-05  4.322E-06  0.00000E+00  0.000E+00
   2.90000E+01  8.40000E+01  8.04970E-03  2.609E-03  3.91487E-05  4.581E-06  0.00000E+00  0.000E+00
   2.90000E+01  9.20000E+01  5.51508E-03  2.158E-03  4.20584E-05  4.731E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.00000E+02  8.89920E-03  2.743E-03  4.78779E-05  5.088E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.08000E+02  7.62541E-03  2.539E-03  4.68198E-05  5.004E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.16000E+02  7.41644E-03  2.504E-03  5.05230E-05  5.277E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.24000E+02  8.47570E-03  2.677E-03  5.79296E-05  5.660E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.32000E+02  9.74579E-03  2.870E-03  5.48876E-05  5.440E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.40000E+02  7.84350E-03  2.574E-03  5.01263E-05  5.230E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.48000E+02  9.74248E-03  2.870E-03  5.47553E-05  5.433E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.56000E+02  1.12270E-02  3.081E-03  5.55489E-05  5.523E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.64000E+02  9.32375E-03  2.807E-03  5.59457E-05  5.465E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.72000E+02  9.74658E-03  2.870E-03  5.74005E-05  5.598E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.80000E+02  1.10122E-02  3.052E-03  5.89876E-05  5.660E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.88000E+02  9.32441E-03  2.807E-03  5.66070E-05  5.611E-06  0.00000E+00  0.000E+00
   2.90000E+01  1.96000E+02  7.84390E-03  2.574E-03  5.64747E-05  5.504E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.04000E+02  6.99189E-03  2.431E-03  5.06553E-05  5.230E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.12000E+02  9.52968E-03  2.839E-03  5.33005E-05  5.414E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.20000E+02  8.89616E-03  2.743E-03  5.70037E-05  5.554E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.28000E+02  9.10909E-03  2.775E-03  5.06553E-05  5.243E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.36000E+02  9.53047E-03  2.839E-03  4.68198E-05  5.101E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.44000E+02  8.47240E-03  2.677E-03  4.72166E-05  5.053E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.52000E+02  5.29923E-03  2.116E-03  4.65553E-05  5.018E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.60000E+02  7.83927E-03  2.574E-03  4.19262E-05  4.783E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.68000E+02  6.14529E-03  2.279E-03  4.06036E-05  4.724E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.76000E+02  6.78199E-03  2.394E-03  3.63713E-05  4.418E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.84000E+02  8.68401E-03  2.710E-03  4.03391E-05  4.724E-06  0.00000E+00  0.000E+00
   2.90000E+01  2.92000E+02  5.50595E-03  2.158E-03  3.49164E-05  4.362E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.00000E+02  6.77511E-03  2.394E-03  3.29326E-05  4.240E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.08000E+02  4.87547E-03  2.030E-03  2.59228E-05  3.703E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.16000E+02  4.23574E-03  1.893E-03  2.11615E-05  3.346E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.24000E+02  2.54348E-03  1.466E-03  2.07647E-05  3.377E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.32000E+02  2.33001E-03  1.404E-03  1.61356E-05  2.945E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.40000E+02  2.11800E-03  1.338E-03  1.26969E-05  2.592E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.48000E+02  1.90824E-03  1.270E-03  1.36227E-05  2.685E-06  0.00000E+00  0.000E+00
   2.90000E+01  3.56000E+02  1.69556E-03  1.197E-03  9.65493E-06  2.291E-06  0.00000E+00  0.000E+00

   3.10000E+01  4.00000E+00  2.59165E-03  1.436E-03  1.18272E-05  2.477E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.20000E+01  1.39698E-03  1.054E-03  1.03332E-05  2.349E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.00000E+01  2.59028E-03  1.436E-03  1.61846E-05  2.861E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.80000E+01  2.19475E-03  1.321E-03  1.97950E-05  3.179E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.60000E+01  4.98336E-03  1.992E-03  2.06665E-05  3.265E-06  0.00000E+00  0.000E+00
   3.10000E+01  4.40000E+01  4.38901E-03  1.869E-03  2.81363E-05  3.776E-06  0.00000E+00  0.000E+00
   3.10000E+01  5.20000E+01  4.38639E-03  1.869E-03  2.98792E-05  3.921E-06  0.00000E+00  0.000E+00
   3.10000E+01  6.00000E+01  4.58409E-03  1.911E-03  3.38631E-05  4.196E-06  0.00000E+00  0.000E+00
   3.10000E+01  6.80000E+01  9.17242E-03  2.702E-03  3.52326E-05  4.305E-06  0.00000E+00  0.000E+00
   3.10000E+01  7.60000E+01  6.97891E-03  2.357E-03  4.10839E-05  4.604E-06  0.00000E+00  0.000E+00
   3.10000E+01  8.40000E+01  8.57173E-03  2.612E-03  4.19554E-05  4.598E-06  0.00000E+00  0.000E+00
   3.10000E+01  9.20000E+01  7.37531E-03  2.423E-03  4.70598E-05  4.904E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.00000E+02  7.17998E-03  2.390E-03  4.65618E-05  4.892E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.08000E+02  7.97613E-03  2.520E-03  5.32846E-05  5.281E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.16000E+02  1.01695E-02  2.845E-03  5.31601E-05  5.228E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.24000E+02  1.13646E-02  3.008E-03  5.60235E-05  5.340E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.32000E+02  7.97539E-03  2.520E-03  5.61480E-05  5.380E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.40000E+02  8.17807E-03  2.551E-03  5.49031E-05  5.357E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.48000E+02  1.01670E-02  2.845E-03  5.68950E-05  5.415E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.56000E+02  8.17944E-03  2.551E-03  6.15014E-05  5.644E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.64000E+02  1.01718E-02  2.845E-03  5.80155E-05  5.455E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.72000E+02  1.01731E-02  2.845E-03  6.01319E-05  5.505E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.80000E+02  1.03691E-02  2.873E-03  6.44893E-05  5.807E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.88000E+02  1.01678E-02  2.845E-03  5.86380E-05  5.494E-06  0.00000E+00  0.000E+00
   3.10000E+01  1.96000E+02  9.37187E-03  2.731E-03  6.33688E-05  5.780E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.04000E+02  1.03668E-02  2.873E-03  6.19994E-05  5.589E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.12000E+02  1.19602E-02  3.086E-03  5.57745E-05  5.340E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.20000E+02  9.17230E-03  2.702E-03  5.67705E-05  5.328E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.28000E+02  8.77366E-03  2.643E-03  5.30356E-05  5.222E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.36000E+02  1.05662E-02  2.900E-03  5.06702E-05  5.084E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.44000E+02  1.15640E-02  3.034E-03  5.01722E-05  5.084E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.52000E+02  6.38556E-03  2.254E-03  4.75578E-05  4.904E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.60000E+02  9.76677E-03  2.789E-03  4.32004E-05  4.717E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.68000E+02  5.38984E-03  2.070E-03  4.45698E-05  4.815E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.76000E+02  7.57837E-03  2.456E-03  4.13329E-05  4.645E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.84000E+02  6.78109E-03  2.323E-03  3.97145E-05  4.502E-06  0.00000E+00  0.000E+00
   3.10000E+01  2.92000E+02  6.38046E-03  2.254E-03  3.61041E-05  4.254E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.00000E+02  6.77972E-03  2.323E-03  3.53571E-05  4.255E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.08000E+02  4.98510E-03  1.992E-03  2.76383E-05  3.776E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.16000E+02  4.18546E-03  1.826E-03  2.67668E-05  3.751E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.24000E+02  4.98261E-03  1.992E-03  1.95460E-05  3.198E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.32000E+02  2.99091E-03  1.543E-03  1.71806E-05  2.946E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.40000E+02  1.59617E-03  1.127E-03  1.48151E-05  2.871E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.48000E+02  1.79549E-03  1.195E-03  1.24497E-05  2.490E-06  0.00000E+00  0.000E+00
   3.10000E+01  3.56000E+02  1.99618E-03  1.260E-03  1.08312E-05  2.322E-06  0.00000E+00  0.000E+00

   3.30000E+01  4.00000E+00  1.88380E-03  1.191E-03  1.05957E-05  2.258E-06  0.00000E+00  0.000E+00
   3.30000E+01  1.20000E+01  1.88616E-03  1.191E-03  1.24794E-05  2.424E-06  0.00000E+00  0.000E+00
   3.30000E+01  2.00000E+01  2.63751E-03  1.410E-03  1.61291E-05  2.855E-06  0.00000E+00  0.000E+00
   3.30000E+01  2.80000E+01  3.01543E-03  1.507E-03  1.69532E-05  2.864E-06  0.00000E+00  0.000E+00
   3.30000E+01  3.60000E+01  4.14694E-03  1.767E-03  2.47234E-05  3.444E-06  0.00000E+00  0.000E+00
   3.30000E+01  4.40000E+01  3.96175E-03  1.726E-03  2.43702E-05  3.436E-06  0.00000E+00  0.000E+00
   3.30000E+01  5.20000E+01  5.46869E-03  2.029E-03  3.03744E-05  3.796E-06  0.00000E+00  0.000E+00
   3.30000E+01  6.00000E+01  5.84449E-03  2.098E-03  3.16695E-05  3.933E-06  0.00000E+00  0.000E+00
   3.30000E+01  6.80000E+01  6.59902E-03  2.229E-03  3.73205E-05  4.296E-06  0.00000E+00  0.000E+00
   3.30000E+01  7.60000E+01  6.79081E-03  2.260E-03  3.76737E-05  4.251E-06  0.00000E+00  0.000E+00
   3.30000E+01  8.40000E+01  7.54369E-03  2.383E-03  4.59149E-05  4.721E-06  0.00000E+00  0.000E+00
