#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT FLUENCE SPECTRUM]
#
# The spectral fluence is integrated over the detector volume, its units are cm^3/(cm^2*eV)=cm/eV.
#
# Detection body:
#  1
# Number of energy bins:
#  160
# Linear energy scale, bin width (eV):
#   1.03125E+03
#
# For plotting purposes, two energies per bin are given, namely, the low end and the middle point of each bin.
#
#                                 |        Total fluence      |             electron      |                gamma      |             positron      |
#                                 |                           |                           |                           |                           |
# nbin :  Elow(eV)  : Emiddle(eV) | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | 
     0   0.00000E+00  5.15625E+02     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     1   1.03125E+03  1.54688E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     2   2.06250E+03  2.57812E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     3   3.09375E+03  3.60938E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     4   4.12500E+03  4.64062E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     5   5.15625E+03  5.67188E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     6   6.18750E+03  6.70312E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     7   7.21875E+03  7.73438E+03     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     8   8.25000E+03  8.76562E+03     9.43679E-13     5.6E-14     9.43679E-13     5.6E-14     0.00000E+00     0.0E+00     0.00000E+00     0.0E+00   
     9   9.28125E+03  9.79688E+03     2.68112E-09     1.1E-11     2.01791E-09     9.0E-12     6.63218E-10     6.2E-12     0.00000E+00     0.0E+00   
    10   1.03125E+04  1.08281E+04     8.11867E-09     2.8E-11     5.59362E-09     2.2E-11     2.52506E-09     1.4E-11     0.00000E+00     0.0E+00   
    11   1.13438E+04  1.18594E+04     7.86398E-09     2.9E-11     5.71124E-09     2.3E-11     2.15274E-09     1.5E-11     0.00000E+00     0.0E+00   
    12   1.23750E+04  1.28906E+04     8.07206E-09     3.1E-11     5.82546E-09     2.4E-11     2.24660E-09     1.7E-11     0.00000E+00     0.0E+00   
    13   1.34062E+04  1.39219E+04     8.65988E-09     3.4E-11     5.98384E-09     2.4E-11     2.67604E-09     2.0E-11     0.00000E+00     0.0E+00   
    14   1.44375E+04  1.49531E+04     9.26752E-09     3.6E-11     6.13367E-09     2.5E-11     3.13385E-09     2.3E-11     0.00000E+00     0.0E+00   
    15   1.54688E+04  1.59844E+04     9.81531E-09     3.9E-11     6.26620E-09     2.6E-11     3.54911E-09     2.6E-11     0.00000E+00     0.0E+00   
    16   1.65000E+04  1.70156E+04     1.03700E-08     4.1E-11     6.42316E-09     2.6E-11     3.94682E-09     2.9E-11     0.00000E+00     0.0E+00   
    17   1.75312E+04  1.80469E+04     1.09379E-08     4.4E-11     6.57376E-09     2.7E-11     4.36415E-09     3.2E-11     0.00000E+00     0.0E+00   
    18   1.85625E+04  1.90781E+04     1.13884E-08     4.6E-11     6.74575E-09     2.8E-11     4.64261E-09     3.4E-11     0.00000E+00     0.0E+00   
    19   1.95938E+04  2.01094E+04     1.17940E-08     4.8E-11     6.88338E-09     2.8E-11     4.91060E-09     3.6E-11     0.00000E+00     0.0E+00   
    20   2.06250E+04  2.11406E+04     1.21259E-08     5.0E-11     7.05756E-09     2.9E-11     5.06831E-09     3.8E-11     0.00000E+00     0.0E+00   
    21   2.16562E+04  2.21719E+04     1.24789E-08     5.2E-11     7.23612E-09     3.0E-11     5.24279E-09     3.9E-11     0.00000E+00     0.0E+00   
    22   2.26875E+04  2.32031E+04     1.27739E-08     5.4E-11     7.40605E-09     3.1E-11     5.36784E-09     4.1E-11     0.00000E+00     0.0E+00   
    23   2.37188E+04  2.42344E+04     1.30302E-08     5.5E-11     7.58809E-09     3.2E-11     5.44207E-09     4.2E-11     0.00000E+00     0.0E+00   
    24   2.47500E+04  2.52656E+04     1.31958E-08     5.6E-11     7.73825E-09     3.2E-11     5.45751E-09     4.3E-11     0.00000E+00     0.0E+00   
    25   2.57812E+04  2.62969E+04     1.33501E-08     5.7E-11     7.91080E-09     3.3E-11     5.43925E-09     4.4E-11     0.00000E+00     0.0E+00   
    26   2.68125E+04  2.73281E+04     1.35241E-08     5.8E-11     8.08494E-09     3.4E-11     5.43912E-09     4.5E-11     0.00000E+00     0.0E+00   
    27   2.78438E+04  2.83594E+04     1.35934E-08     5.9E-11     8.25256E-09     3.4E-11     5.34086E-09     4.5E-11     0.00000E+00     0.0E+00   
    28   2.88750E+04  2.93906E+04     1.37579E-08     6.0E-11     8.43188E-09     3.5E-11     5.32600E-09     4.6E-11     0.00000E+00     0.0E+00   
    29   2.99062E+04  3.04219E+04     1.38565E-08     6.1E-11     8.61456E-09     3.6E-11     5.24192E-09     4.7E-11     0.00000E+00     0.0E+00   
