#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  1.65000E+05   160
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.07766E+05  6.75400E-07  3.618E-08  3.92455E-09  9.119E-11  0.00000E+00  0.000E+00
   1.08797E+05  7.63159E-07  3.846E-08  3.83879E-09  9.054E-11  0.00000E+00  0.000E+00
   1.09828E+05  7.08855E-07  3.706E-08  3.69455E-09  8.824E-11  0.00000E+00  0.000E+00
   1.10859E+05  7.46673E-07  3.804E-08  3.54030E-09  8.703E-11  0.00000E+00  0.000E+00
   1.11891E+05  7.61703E-07  3.842E-08  3.47788E-09  8.630E-11  0.00000E+00  0.000E+00
   1.12922E+05  7.52973E-07  3.820E-08  3.36485E-09  8.494E-11  0.00000E+00  0.000E+00
   1.13953E+05  7.71882E-07  3.868E-08  3.28636E-09  8.392E-11  0.00000E+00  0.000E+00
   1.14984E+05  7.89341E-07  3.911E-08  3.11727E-09  8.174E-11  0.00000E+00  0.000E+00
   1.16016E+05  8.10185E-07  3.962E-08  2.91091E-09  7.807E-11  0.00000E+00  0.000E+00
   1.17047E+05  8.20367E-07  3.987E-08  2.94697E-09  7.916E-11  0.00000E+00  0.000E+00
   1.18078E+05  8.66426E-07  4.097E-08  2.83758E-09  7.788E-11  0.00000E+00  0.000E+00
   1.19109E+05  8.78548E-07  4.126E-08  2.72818E-09  7.632E-11  0.00000E+00  0.000E+00
   1.20141E+05  8.83397E-07  4.137E-08  2.54970E-09  7.362E-11  0.00000E+00  0.000E+00
   1.21172E+05  9.34790E-07  4.256E-08  2.45788E-09  7.267E-11  0.00000E+00  0.000E+00
   1.22203E+05  8.94064E-07  4.162E-08  2.32485E-09  7.024E-11  0.00000E+00  0.000E+00
   1.23234E+05  9.66304E-07  4.327E-08  2.20424E-09  6.838E-11  0.00000E+00  0.000E+00
   1.24266E+05  9.85213E-07  4.369E-08  2.15212E-09  6.748E-11  0.00000E+00  0.000E+00
   1.25297E+05  9.96852E-07  4.395E-08  2.06727E-09  6.691E-11  0.00000E+00  0.000E+00
   1.26328E+05  1.03273E-06  4.473E-08  1.94636E-09  6.476E-11  0.00000E+00  0.000E+00
   1.27359E+05  1.13503E-06  4.689E-08  1.84515E-09  6.282E-11  0.00000E+00  0.000E+00
   1.28391E+05  1.10788E-06  4.633E-08  1.75909E-09  6.111E-11  0.00000E+00  0.000E+00
