#------------------------------------------------------------
# PenRed: Integrated fluence spectrum
#
# The spectral fluence is integrated over the detector volume. Its units are cm/eV.
#
# Detector:
#  1
# Number of energy bins:
#  120
# Linear energy scale, bin width (eV):
#   5.83333E+04
#
#
#
#                                 |        Total fluence      |             electron      |                gamma      |             positron      |
#                                 |                           |                           |                           |                           |
# nbin :  Elow(eV)  : Emiddle(eV) | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | 
     0   0.00000E+00  2.91667E+04     1.57399E-10     7.2E-13     0.00000E+00     0.0E+00     1.57399E-10     7.2E-13     0.00000E+00     0.0E+00   
     1   5.83333E+04  8.75000E+04     4.18827E-10     1.6E-12     2.52267E-11     8.5E-14     3.92984E-10     1.6E-12     6.16674E-13     6.2E-15   
     2   1.16667E+05  1.45833E+05     2.18573E-10     1.1E-12     8.92147E-11     3.0E-13     1.26843E-10     9.3E-13     2.51576E-12     2.5E-14   
     3   1.75000E+05  2.04167E+05     5.78409E-10     3.4E-12     8.36139E-11     2.9E-13     4.91901E-10     3.3E-12     2.89395E-12     2.9E-14   
     4   2.33333E+05  2.62500E+05     1.03429E-09     7.0E-12     7.38800E-11     2.6E-13     9.57290E-10     7.0E-12     3.11973E-12     3.2E-14   
     5   2.91667E+05  3.20833E+05     1.34186E-09     1.1E-11     6.38300E-11     2.4E-13     1.27480E-09     1.0E-11     3.22648E-12     3.4E-14   
     6   3.50000E+05  3.79167E+05     1.47779E-09     1.3E-11     5.53116E-11     2.2E-13     1.41922E-09     1.3E-11     3.25924E-12     3.5E-14   
     7   4.08333E+05  4.37500E+05     1.49317E-09     1.4E-11     4.76670E-11     1.9E-13     1.44225E-09     1.4E-11     3.25687E-12     3.6E-14   
     8   4.66667E+05  4.95833E+05     2.29766E-09     1.7E-11     4.04998E-11     1.7E-13     2.25395E-09     1.7E-11     3.20292E-12     3.6E-14   
     9   5.25000E+05  5.54167E+05     1.29808E-09     1.5E-11     3.55906E-11     1.6E-13     1.25937E-09     1.5E-11     3.12902E-12     3.6E-14   
    10   5.83333E+05  6.12500E+05     1.20911E-09     1.5E-11     3.16762E-11     1.5E-13     1.17441E-09     1.5E-11     3.02711E-12     3.6E-14   
    11   6.41667E+05  6.70833E+05     1.15744E-09     1.6E-11     2.84096E-11     1.4E-13     1.12611E-09     1.6E-11     2.91940E-12     3.5E-14   
    12   7.00000E+05  7.29167E+05     1.07370E-09     1.5E-11     2.55653E-11     1.3E-13     1.04533E-09     1.5E-11     2.80847E-12     3.5E-14   
    13   7.58333E+05  7.87500E+05     9.85273E-10     1.5E-11     2.31488E-11     1.2E-13     9.59432E-10     1.5E-11     2.69262E-12     3.4E-14   
    14   8.16667E+05  8.45833E+05     9.20625E-10     1.5E-11     2.10750E-11     1.2E-13     8.96978E-10     1.5E-11     2.57168E-12     3.4E-14   
    15   8.75000E+05  9.04167E+05     8.65568E-10     1.4E-11     1.92292E-11     1.1E-13     8.43889E-10     1.4E-11     2.44924E-12     3.3E-14   
    16   9.33333E+05  9.62500E+05     8.17011E-10     1.4E-11     1.76131E-11     1.1E-13     7.97068E-10     1.4E-11     2.32971E-12     3.2E-14   
