#------------------------------------------------------------
# PenRed: Integrated fluence spectrum
#
# The spectral fluence is integrated over the detector volume. Its units are cm/eV.
#
# Detector:
#  2
# Number of energy bins:
#  120
# Linear energy scale, bin width (eV):
#   5.83333E+04
#
#
#
#                                 |        Total fluence      |             electron      |                gamma      |             positron      |
#                                 |                           |                           |                           |                           |
# nbin :  Elow(eV)  : Emiddle(eV) | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | 
     0   0.00000E+00  2.91667E+04     3.60974E-09     3.9E-11     0.00000E+00     0.0E+00     3.60974E-09     3.9E-11     0.00000E+00     0.0E+00   
     1   5.83333E+04  8.75000E+04     1.06535E-08     7.1E-11     2.78204E-11     1.4E-13     1.06255E-08     7.1E-11     1.43290E-13     6.5E-15   
     2   1.16667E+05  1.45833E+05     9.32906E-09     5.9E-11     9.96515E-11     4.8E-13     9.22881E-09     5.9E-11     6.03172E-13     2.6E-14   
     3   1.75000E+05  2.04167E+05     8.02797E-09     5.0E-11     9.90456E-11     5.0E-13     7.92821E-09     5.0E-11     7.12768E-13     3.1E-14   
     4   2.33333E+05  2.62500E+05     6.65426E-09     4.6E-11     9.59879E-11     5.0E-13     6.55749E-09     4.6E-11     7.81563E-13     3.5E-14   
     5   2.91667E+05  3.20833E+05     5.02811E-09     4.2E-11     9.15185E-11     4.9E-13     4.93580E-09     4.2E-11     7.95429E-13     3.6E-14   
     6   3.50000E+05  3.79167E+05     4.21864E-09     3.9E-11     8.66710E-11     4.8E-13     4.13114E-09     3.9E-11     8.25252E-13     3.8E-14   
     7   4.08333E+05  4.37500E+05     3.84297E-09     3.6E-11     8.16606E-11     4.7E-13     3.76048E-09     3.6E-11     8.37746E-13     4.0E-14   
     8   4.66667E+05  4.95833E+05     4.85305E-09     3.9E-11     7.67131E-11     4.6E-13     4.77550E-09     3.9E-11     8.35344E-13     4.0E-14   
     9   5.25000E+05  5.54167E+05     3.16284E-09     3.1E-11     7.20113E-11     4.5E-13     3.09001E-09     3.1E-11     8.22929E-13     4.0E-14   
    10   5.83333E+05  6.12500E+05     3.02328E-09     3.0E-11     6.72220E-11     4.3E-13     2.95526E-09     3.0E-11     8.02424E-13     4.0E-14   
    11   6.41667E+05  6.70833E+05     3.00620E-09     3.1E-11     6.27362E-11     4.2E-13     2.94269E-09     3.1E-11     7.71065E-13     4.0E-14   
    12   7.00000E+05  7.29167E+05     2.91008E-09     3.0E-11     5.83699E-11     4.1E-13     2.85096E-09     3.0E-11     7.50486E-13     4.0E-14   
    13   7.58333E+05  7.87500E+05     2.89074E-09     3.1E-11     5.44901E-11     3.9E-13     2.83554E-09     3.1E-11     7.07674E-13     3.9E-14   
    14   8.16667E+05  8.45833E+05     2.80822E-09     3.0E-11     5.07719E-11     3.8E-13     2.75677E-09     3.0E-11     6.82215E-13     3.8E-14   
    15   8.75000E+05  9.04167E+05     2.78463E-09     3.1E-11     4.72416E-11     3.7E-13     2.73674E-09     3.1E-11     6.49998E-13     3.8E-14   
    16   9.33333E+05  9.62500E+05     2.73466E-09     3.1E-11     4.40080E-11     3.5E-13     2.69004E-09     3.1E-11     6.17291E-13     3.7E-14   
    17   9.91667E+05  1.02083E+06     2.65174E-09     3.1E-11     4.10197E-11     3.4E-13     2.61014E-09     3.1E-11     5.83622E-13     3.6E-14   
    18   1.05000E+06  1.07917E+06     2.63238E-09     3.1E-11     3.82957E-11     3.3E-13     2.59353E-09     3.1E-11     5.57296E-13     3.5E-14   
    19   1.10833E+06  1.13750E+06     2.51706E-09     3.1E-11     3.57150E-11     3.2E-13     2.48082E-09     3.1E-11     5.24484E-13     3.4E-14   
    20   1.16667E+06  1.19583E+06     2.44951E-09     3.1E-11     3.32513E-11     3.1E-13     2.41576E-09     3.1E-11     5.04944E-13     3.4E-14   
    21   1.22500E+06  1.25417E+06     2.39208E-09     3.1E-11     3.09220E-11     2.9E-13     2.36068E-09     3.1E-11     4.76446E-13     3.3E-14   
    22   1.28333E+06  1.31250E+06     2.28759E-09     3.0E-11     2.87569E-11     2.8E-13     2.25838E-09     3.0E-11     4.50498E-13     3.2E-14   
    23   1.34167E+06  1.37083E+06     2.20588E-09     3.0E-11     2.68350E-11     2.7E-13     2.17862E-09     3.0E-11     4.27884E-13     3.1E-14   
    24   1.40000E+06  1.42917E+06     2.08572E-09     2.9E-11     2.50641E-11     2.6E-13     2.06025E-09     2.9E-11     4.09899E-13     3.1E-14   
    25   1.45833E+06  1.48750E+06     2.03057E-09     2.9E-11     2.33774E-11     2.6E-13     2.00682E-09     2.9E-11     3.76261E-13     2.9E-14   
    26   1.51667E+06  1.54583E+06     1.92686E-09     2.9E-11     2.18954E-11     2.5E-13     1.90461E-09     2.9E-11     3.50502E-13     2.8E-14   
    27   1.57500E+06  1.60417E+06     1.84254E-09     2.8E-11     2.04477E-11     2.4E-13     1.82176E-09     2.8E-11     3.26872E-13     2.7E-14   
    28   1.63333E+06  1.66250E+06     1.76632E-09     2.8E-11     1.90554E-11     2.3E-13     1.74695E-09     2.8E-11     3.12330E-13     2.7E-14   
    29   1.69167E+06  1.72083E+06     1.70231E-09     2.9E-11     1.77778E-11     2.2E-13     1.68424E-09     2.9E-11     2.89930E-13     2.6E-14   
    30   1.75000E+06  1.77917E+06     1.63790E-09     2.8E-11     1.65716E-11     2.1E-13     1.62105E-09     2.8E-11     2.76046E-13     2.5E-14   
    31   1.80833E+06  1.83750E+06     1.54288E-09     2.7E-11     1.55727E-11     2.1E-13     1.52705E-09     2.7E-11     2.58525E-13     2.4E-14   
    32   1.86667E+06  1.89583E+06     1.45442E-09     2.6E-11     1.46079E-11     2.0E-13     1.43957E-09     2.6E-11     2.40591E-13     2.3E-14   
    33   1.92500E+06  1.95417E+06     1.42206E-09     2.7E-11     1.36276E-11     1.9E-13     1.40820E-09     2.7E-11     2.31015E-13     2.3E-14   
    34   1.98333E+06  2.01250E+06     1.34649E-09     2.6E-11     1.27655E-11     1.9E-13     1.33351E-09     2.6E-11     2.17448E-13     2.2E-14   
    35   2.04167E+06  2.07083E+06     1.26372E-09     2.5E-11     1.20123E-11     1.8E-13     1.25150E-09     2.5E-11     1.99801E-13     2.1E-14   
    36   2.10000E+06  2.12917E+06     1.21686E-09     2.6E-11     1.12342E-11     1.8E-13     1.20543E-09     2.6E-11     1.95229E-13     2.1E-14   
    37   2.15833E+06  2.18750E+06     1.14107E-09     2.4E-11     1.05097E-11     1.7E-13     1.13039E-09     2.4E-11     1.77950E-13     2.0E-14   
    38   2.21667E+06  2.24583E+06     1.10881E-09     2.4E-11     9.83932E-12     1.6E-13     1.09880E-09     2.4E-11     1.65844E-13     2.0E-14   
    39   2.27500E+06  2.30417E+06     1.05424E-09     2.4E-11     9.21800E-12     1.6E-13     1.04487E-09     2.4E-11     1.53999E-13     1.9E-14   
    40   2.33333E+06  2.36250E+06     1.01754E-09     2.4E-11     8.69306E-12     1.5E-13     1.00871E-09     2.4E-11     1.41044E-13     1.8E-14   
