#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  4.05000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   2.48062E+04  1.03105E-05  1.594E-07  1.66167E-08  1.272E-10  0.00000E+00  0.000E+00
   2.50088E+04  1.05371E-05  1.611E-07  1.62503E-08  1.258E-10  0.00000E+00  0.000E+00
   2.52112E+04  1.06593E-05  1.621E-07  1.59583E-08  1.248E-10  0.00000E+00  0.000E+00
   2.54138E+04  1.09321E-05  1.641E-07  1.55414E-08  1.231E-10  0.00000E+00  0.000E+00
   2.56162E+04  1.10173E-05  1.647E-07  1.51833E-08  1.217E-10  0.00000E+00  0.000E+00
   2.58188E+04  1.11241E-05  1.655E-07  1.48449E-08  1.203E-10  0.00000E+00  0.000E+00
   2.60212E+04  1.13661E-05  1.673E-07  1.44392E-08  1.186E-10  0.00000E+00  0.000E+00
   2.62238E+04  1.15253E-05  1.685E-07  1.41773E-08  1.176E-10  0.00000E+00  0.000E+00
   2.64262E+04  1.18025E-05  1.705E-07  1.38372E-08  1.162E-10  0.00000E+00  0.000E+00
   2.66288E+04  1.18111E-05  1.706E-07  1.34944E-08  1.148E-10  0.00000E+00  0.000E+00
   2.68312E+04  1.19037E-05  1.712E-07  1.33961E-08  1.144E-10  0.00000E+00  0.000E+00
   2.70338E+04  1.21932E-05  1.733E-07  1.29923E-08  1.126E-10  0.00000E+00  0.000E+00
   2.72362E+04  1.23685E-05  1.745E-07  1.26403E-08  1.110E-10  0.00000E+00  0.000E+00
   2.74388E+04  1.25753E-05  1.760E-07  1.24383E-08  1.101E-10  0.00000E+00  0.000E+00
   2.76412E+04  1.26426E-05  1.765E-07  1.20477E-08  1.084E-10  0.00000E+00  0.000E+00
   2.78438E+04  1.28630E-05  1.780E-07  1.18011E-08  1.072E-10  0.00000E+00  0.000E+00
   2.80462E+04  1.29722E-05  1.787E-07  1.16127E-08  1.066E-10  0.00000E+00  0.000E+00
   2.82488E+04  1.31957E-05  1.803E-07  1.12931E-08  1.051E-10  0.00000E+00  0.000E+00
   2.84512E+04  1.33426E-05  1.813E-07  1.09528E-08  1.034E-10  0.00000E+00  0.000E+00
   2.86538E+04  1.34574E-05  1.820E-07  1.06963E-08  1.022E-10  0.00000E+00  0.000E+00
   2.88562E+04  1.38154E-05  1.844E-07  1.04494E-08  1.010E-10  0.00000E+00  0.000E+00
   2.90588E+04  1.38062E-05  1.844E-07  1.01012E-08  9.937E-11  0.00000E+00  0.000E+00
   2.92612E+04  1.37698E-05  1.841E-07  1.00224E-08  9.906E-11  0.00000E+00  0.000E+00
   2.94638E+04  1.41611E-05  1.867E-07  9.76728E-09  9.771E-11  0.00000E+00  0.000E+00
   2.96662E+04  1.42704E-05  1.874E-07  9.45571E-09  9.615E-11  0.00000E+00  0.000E+00
   2.98688E+04  1.42457E-05  1.873E-07  9.17130E-09  9.485E-11  0.00000E+00  0.000E+00
   3.00712E+04  1.46741E-05  1.901E-07  9.00247E-09  9.382E-11  0.00000E+00  0.000E+00
   3.02738E+04  1.46512E-05  1.899E-07  8.68611E-09  9.211E-11  0.00000E+00  0.000E+00
   3.04762E+04  1.47130E-05  1.903E-07  8.44784E-09  9.095E-11  0.00000E+00  0.000E+00
   3.06788E+04  1.51846E-05  1.933E-07  8.23025E-09  8.969E-11  0.00000E+00  0.000E+00
   3.08812E+04  1.53154E-05  1.942E-07  8.02531E-09  8.863E-11  0.00000E+00  0.000E+00
   3.10838E+04  1.53204E-05  1.942E-07  7.74969E-09  8.712E-11  0.00000E+00  0.000E+00
   3.12862E+04  1.51858E-05  1.933E-07  7.49599E-09  8.566E-11  0.00000E+00  0.000E+00
   3.14888E+04  1.55130E-05  1.954E-07  7.26821E-09  8.434E-11  0.00000E+00  0.000E+00
   3.16912E+04  1.56105E-05  1.960E-07  7.05772E-09  8.312E-11  0.00000E+00  0.000E+00
   3.18938E+04  1.57735E-05  1.970E-07  6.84491E-09  8.171E-11  0.00000E+00  0.000E+00
   3.20962E+04  1.58938E-05  1.978E-07  6.64753E-09  8.071E-11  0.00000E+00  0.000E+00
   3.22988E+04  1.57870E-05  1.971E-07  6.43241E-09  7.932E-11  0.00000E+00  0.000E+00
   3.25012E+04  1.60432E-05  1.987E-07  6.26636E-09  7.843E-11  0.00000E+00  0.000E+00
   3.27038E+04  1.61654E-05  1.995E-07  6.08194E-09  7.732E-11  0.00000E+00  0.000E+00
