#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    18
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   4.60000E+01  2.30000E+02  1.49775E-07  5.794E-08  5.05989E-05  1.393E-06  0.00000E+00  0.000E+00
   4.60000E+01  2.50000E+02  1.99700E-07  8.454E-08  5.05971E-05  1.395E-06  0.00000E+00  0.000E+00
   4.60000E+01  2.70000E+02  2.78153E-07  1.055E-07  5.04420E-05  1.397E-06  0.00000E+00  0.000E+00
   4.60000E+01  2.90000E+02  1.72954E-07  7.623E-08  5.12729E-05  1.419E-06  0.00000E+00  0.000E+00
   4.60000E+01  3.10000E+02  1.47992E-07  6.700E-08  4.97787E-05  1.375E-06  0.00000E+00  0.000E+00
   4.60000E+01  3.30000E+02  2.12181E-07  9.154E-08  4.99392E-05  1.383E-06  0.00000E+00  0.000E+00
   4.60000E+01  3.50000E+02  1.10548E-07  4.397E-08  5.03849E-05  1.396E-06  0.00000E+00  0.000E+00

   5.00000E+01  1.00000E+01  1.54038E-07  7.119E-08  4.17694E-05  1.189E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.00000E+01  1.43992E-07  6.318E-08  4.27807E-05  1.207E-06  0.00000E+00  0.000E+00
   5.00000E+01  5.00000E+01  1.67432E-07  7.853E-08  4.17962E-05  1.186E-06  0.00000E+00  0.000E+00
   5.00000E+01  7.00000E+01  1.77478E-07  7.229E-08  4.27103E-05  1.208E-06  0.00000E+00  0.000E+00
   5.00000E+01  9.00000E+01  1.38969E-07  6.292E-08  4.23721E-05  1.202E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.10000E+02  1.27249E-07  4.314E-08  4.27120E-05  1.210E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.30000E+02  1.59061E-07  6.398E-08  4.22700E-05  1.201E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.50000E+02  1.49015E-07  6.345E-08  4.24692E-05  1.209E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.70000E+02  2.19336E-07  9.769E-08  4.26886E-05  1.210E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.90000E+02  1.59061E-07  7.143E-08  4.33432E-05  1.230E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.10000E+02  1.72455E-07  6.467E-08  4.17392E-05  1.194E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.30000E+02  1.17203E-07  4.236E-08  4.27773E-05  1.208E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.50000E+02  1.47341E-07  5.482E-08  4.27221E-05  1.204E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.70000E+02  1.85850E-07  7.931E-08  4.30368E-05  1.223E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.90000E+02  1.37295E-07  5.420E-08  4.19519E-05  1.194E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.10000E+02  1.40643E-07  5.441E-08  4.25864E-05  1.208E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.30000E+02  2.27708E-07  9.797E-08  4.24224E-05  1.212E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.50000E+02  1.90873E-07  7.953E-08  4.26517E-05  1.211E-06  0.00000E+00  0.000E+00

   5.40000E+01  1.00000E+01  1.61710E-07  7.450E-08  3.38576E-05  1.007E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.00000E+01  8.40256E-08  2.308E-08  3.43570E-05  1.022E-06  0.00000E+00  0.000E+00
   5.40000E+01  5.00000E+01  9.98795E-08  3.922E-08  3.42983E-05  1.004E-06  0.00000E+00  0.000E+00
   5.40000E+01  7.00000E+01  1.15733E-07  5.043E-08  3.47359E-05  1.024E-06  0.00000E+00  0.000E+00
   5.40000E+01  9.00000E+01  2.10857E-07  9.261E-08  3.50244E-05  1.032E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.10000E+02  1.74393E-07  6.874E-08  3.53003E-05  1.041E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.30000E+02  1.22075E-07  5.083E-08  3.39892E-05  1.004E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.50000E+02  2.01344E-07  8.724E-08  3.45979E-05  1.021E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.70000E+02  9.51233E-08  2.456E-08  3.40906E-05  1.002E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.90000E+02  1.28417E-07  5.940E-08  3.39749E-05  1.014E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.10000E+02  1.26831E-07  5.932E-08  3.59630E-05  1.074E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.30000E+02  6.81717E-08  2.079E-08  3.47628E-05  1.024E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.50000E+02  1.88661E-07  8.678E-08  3.36150E-05  1.000E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.70000E+02  1.63295E-07  6.823E-08  3.52543E-05  1.051E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.90000E+02  1.47441E-07  6.749E-08  3.44537E-05  1.022E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.10000E+02  1.44270E-07  6.734E-08  3.35912E-05  9.955E-07  0.00000E+00  0.000E+00
   5.40000E+01  3.30000E+02  9.19526E-08  3.857E-08  3.50292E-05  1.030E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.50000E+02  1.77564E-07  8.096E-08  3.42729E-05  1.019E-06  0.00000E+00  0.000E+00

   5.80000E+01  1.00000E+01  1.16457E-07  6.323E-08  2.66368E-05  8.275E-07  0.00000E+00  0.000E+00
   5.80000E+01  3.00000E+01  1.42168E-07  7.055E-08  2.68258E-05  8.386E-07  0.00000E+00  0.000E+00
   5.80000E+01  5.00000E+01  1.11919E-07  4.821E-08  2.71676E-05  8.444E-07  0.00000E+00  0.000E+00
   5.80000E+01  7.00000E+01  1.10407E-07  4.811E-08  2.67275E-05  8.335E-07  0.00000E+00  0.000E+00
   5.80000E+01  9.00000E+01  1.63342E-07  6.544E-08  2.69529E-05  8.422E-07  0.00000E+00  0.000E+00
   5.80000E+01  1.10000E+02  1.10407E-07  5.602E-08  2.71011E-05  8.544E-07  0.00000E+00  0.000E+00
   5.80000E+01  1.30000E+02  9.98199E-08  4.744E-08  2.69680E-05  8.347E-07  0.00000E+00  0.000E+00
   5.80000E+01  1.50000E+02  1.24019E-07  5.675E-08  2.75140E-05  8.623E-07  0.00000E+00  0.000E+00
   5.80000E+01  1.70000E+02  1.46705E-07  6.466E-08  2.70088E-05  8.420E-07  0.00000E+00  0.000E+00
   5.80000E+01  1.90000E+02  1.10407E-07  5.602E-08  2.76062E-05  8.589E-07  0.00000E+00  0.000E+00
   5.80000E+01  2.10000E+02  9.22577E-08  3.717E-08  2.74958E-05  8.560E-07  0.00000E+00  0.000E+00
   5.80000E+01  2.30000E+02  1.57292E-07  7.676E-08  2.72796E-05  8.502E-07  0.00000E+00  0.000E+00
   5.80000E+01  2.50000E+02  1.01332E-07  4.754E-08  2.64492E-05  8.085E-07  0.00000E+00  0.000E+00
   5.80000E+01  2.70000E+02  9.37702E-08  4.706E-08  2.63857E-05  8.255E-07  0.00000E+00  0.000E+00
   5.80000E+01  2.90000E+02  1.19481E-07  5.651E-08  2.67638E-05  8.270E-07  0.00000E+00  0.000E+00
   5.80000E+01  3.10000E+02  1.14944E-07  4.840E-08  2.67457E-05  8.309E-07  0.00000E+00  0.000E+00
   5.80000E+01  3.30000E+02  1.34606E-07  6.410E-08  2.67668E-05  8.326E-07  0.00000E+00  0.000E+00
   5.80000E+01  3.50000E+02  1.39143E-07  6.431E-08  2.73764E-05  8.430E-07  0.00000E+00  0.000E+00

   6.20000E+01  1.00000E+01  1.13306E-07  5.420E-08  2.03820E-05  6.738E-07  0.00000E+00  0.000E+00
   6.20000E+01  3.00000E+01  1.43812E-07  6.807E-08  2.00043E-05  6.505E-07  0.00000E+00  0.000E+00
   6.20000E+01  5.00000E+01  1.48169E-07  7.361E-08  2.00973E-05  6.630E-07  0.00000E+00  0.000E+00
   6.20000E+01  7.00000E+01  1.16211E-07  5.435E-08  2.01380E-05  6.602E-07  0.00000E+00  0.000E+00
   6.20000E+01  9.00000E+01  1.10401E-07  4.648E-08  2.05142E-05  6.767E-07  0.00000E+00  0.000E+00
   6.20000E+01  1.10000E+02  1.10401E-07  5.404E-08  2.00290E-05  6.545E-07  0.00000E+00  0.000E+00
   6.20000E+01  1.30000E+02  7.55374E-08  3.462E-08  2.05186E-05  6.779E-07  0.00000E+00  0.000E+00
   6.20000E+01  1.50000E+02  1.17664E-07  6.101E-08  1.99302E-05  6.558E-07  0.00000E+00  0.000E+00
   6.20000E+01  1.70000E+02  1.35096E-07  7.310E-08  2.07336E-05  6.850E-07  0.00000E+00  0.000E+00
   6.20000E+01  1.90000E+02  1.14759E-07  6.087E-08  2.05781E-05  6.736E-07  0.00000E+00  0.000E+00
   6.20000E+01  2.10000E+02  1.24927E-07  6.726E-08  2.02978E-05  6.679E-07  0.00000E+00  0.000E+00
   6.20000E+01  2.30000E+02  8.71585E-08  4.520E-08  1.97574E-05  6.490E-07  0.00000E+00  0.000E+00
   6.20000E+01  2.50000E+02  1.55433E-07  6.857E-08  2.06696E-05  6.768E-07  0.00000E+00  0.000E+00
   6.20000E+01  2.70000E+02  1.04590E-07  5.388E-08  2.01830E-05  6.662E-07  0.00000E+00  0.000E+00
   6.20000E+01  2.90000E+02  1.32190E-07  6.758E-08  1.99056E-05  6.537E-07  0.00000E+00  0.000E+00
   6.20000E+01  3.10000E+02  1.53980E-07  6.851E-08  2.03108E-05  6.695E-07  0.00000E+00  0.000E+00
   6.20000E+01  3.30000E+02  8.42532E-08  4.482E-08  2.09268E-05  6.870E-07  0.00000E+00  0.000E+00
   6.20000E+01  3.50000E+02  1.48169E-07  7.361E-08  2.00203E-05  6.612E-07  0.00000E+00  0.000E+00

   6.60000E+01  1.00000E+01  1.02491E-07  5.200E-08  1.75470E-05  5.737E-07  0.00000E+00  0.000E+00
   6.60000E+01  3.00000E+01  1.06703E-07  5.223E-08  1.82813E-05  6.047E-07  0.00000E+00  0.000E+00
   6.60000E+01  5.00000E+01  1.29167E-07  6.537E-08  1.79921E-05  5.965E-07  0.00000E+00  0.000E+00
   6.60000E+01  7.00000E+01  7.01994E-08  3.322E-08  1.80455E-05  6.062E-07  0.00000E+00  0.000E+00
   6.60000E+01  9.00000E+01  8.70472E-08  4.368E-08  1.81788E-05  6.086E-07  0.00000E+00  0.000E+00
   6.60000E+01  1.10000E+02  6.31795E-08  3.263E-08  1.79500E-05  6.044E-07  0.00000E+00  0.000E+00
   6.60000E+01  1.30000E+02  7.01994E-08  3.322E-08  1.84723E-05  6.200E-07  0.00000E+00  0.000E+00
   6.60000E+01  1.50000E+02  8.42393E-08  4.350E-08  1.69897E-05  5.577E-07  0.00000E+00  0.000E+00
   6.60000E+01  1.70000E+02  9.54712E-08  5.162E-08  1.79921E-05  6.046E-07  0.00000E+00  0.000E+00
   6.60000E+01  1.90000E+02  8.14313E-08  4.332E-08  1.74642E-05  5.868E-07  0.00000E+00  0.000E+00
   6.60000E+01  2.10000E+02  1.24955E-07  6.519E-08  1.84414E-05  6.196E-07  0.00000E+00  0.000E+00
   6.60000E+01  2.30000E+02  5.75635E-08  1.798E-08  1.77169E-05  5.920E-07  0.00000E+00  0.000E+00
   6.60000E+01  2.50000E+02  1.05299E-07  5.216E-08  1.74642E-05  5.885E-07  0.00000E+00  0.000E+00
   6.60000E+01  2.70000E+02  1.15127E-07  5.268E-08  1.73350E-05  5.781E-07  0.00000E+00  0.000E+00
   6.60000E+01  2.90000E+02  8.98552E-08  5.132E-08  1.73505E-05  5.766E-07  0.00000E+00  0.000E+00
   6.60000E+01  3.10000E+02  6.03715E-08  3.238E-08  1.77801E-05  5.987E-07  0.00000E+00  0.000E+00
   6.60000E+01  3.30000E+02  7.86233E-08  4.314E-08  1.76776E-05  5.924E-07  0.00000E+00  0.000E+00
   6.60000E+01  3.50000E+02  1.09511E-07  5.238E-08  1.77675E-05  6.013E-07  0.00000E+00  0.000E+00

   7.00000E+01  1.00000E+01  7.23408E-08  4.167E-08  1.83623E-05  6.162E-07  0.00000E+00  0.000E+00
   7.00000E+01  3.00000E+01  6.27864E-08  3.184E-08  1.82190E-05  6.035E-07  0.00000E+00  0.000E+00
   7.00000E+01  5.00000E+01  1.10559E-07  6.290E-08  1.86353E-05  6.186E-07  0.00000E+00  0.000E+00
   7.00000E+01  7.00000E+01  1.22843E-07  6.344E-08  1.88728E-05  6.306E-07  0.00000E+00  0.000E+00
   7.00000E+01  9.00000E+01  5.59618E-08  3.124E-08  1.84387E-05  6.115E-07  0.00000E+00  0.000E+00
   7.00000E+01  1.10000E+02  4.77723E-08  3.052E-08  1.86517E-05  6.161E-07  0.00000E+00  0.000E+00
   7.00000E+01  1.30000E+02  7.50707E-08  4.185E-08  1.77863E-05  5.891E-07  0.00000E+00  0.000E+00
   7.00000E+01  1.50000E+02  8.05304E-08  4.951E-08  1.81275E-05  6.025E-07  0.00000E+00  0.000E+00
   7.00000E+01  1.70000E+02  6.55162E-08  3.207E-08  1.82886E-05  6.085E-07  0.00000E+00  0.000E+00
   7.00000E+01  1.90000E+02  1.10559E-07  5.733E-08  1.83828E-05  6.116E-07  0.00000E+00  0.000E+00
   7.00000E+01  2.10000E+02  7.37058E-08  4.176E-08  1.88659E-05  6.348E-07  0.00000E+00  0.000E+00
   7.00000E+01  2.30000E+02  7.37058E-08  4.176E-08  1.84715E-05  6.136E-07  0.00000E+00  0.000E+00
   7.00000E+01  2.50000E+02  7.78005E-08  4.203E-08  1.85602E-05  6.142E-07  0.00000E+00  0.000E+00
   7.00000E+01  2.70000E+02  8.05304E-08  3.332E-08  1.83186E-05  6.100E-07  0.00000E+00  0.000E+00
   7.00000E+01  2.90000E+02  6.96110E-08  1.949E-08  1.84128E-05  6.155E-07  0.00000E+00  0.000E+00
   7.00000E+01  3.10000E+02  4.09476E-08  1.495E-08  1.88223E-05  6.196E-07  0.00000E+00  0.000E+00
   7.00000E+01  3.30000E+02  9.28147E-08  5.019E-08  1.88073E-05  6.227E-07  0.00000E+00  0.000E+00
   7.00000E+01  3.50000E+02  9.14497E-08  5.011E-08  1.87240E-05  6.212E-07  0.00000E+00  0.000E+00

   7.40000E+01  1.00000E+01  5.07032E-08  1.645E-08  1.87735E-05  6.160E-07  0.00000E+00  0.000E+00
   7.40000E+01  3.00000E+01  8.40606E-08  4.870E-08  1.92552E-05  6.198E-07  0.00000E+00  0.000E+00
   7.40000E+01  5.00000E+01  7.73891E-08  4.833E-08  1.89497E-05  6.211E-07  0.00000E+00  0.000E+00
   7.40000E+01  7.00000E+01  7.60548E-08  4.108E-08  1.83559E-05  6.103E-07  0.00000E+00  0.000E+00
   7.40000E+01  9.00000E+01  5.73747E-08  3.985E-08  1.82625E-05  6.007E-07  0.00000E+00  0.000E+00
   7.40000E+01  1.10000E+02  5.60404E-08  3.066E-08  1.87001E-05  6.132E-07  0.00000E+00  0.000E+00
   7.40000E+01  1.30000E+02  8.27263E-08  4.862E-08  1.92979E-05  6.358E-07  0.00000E+00  0.000E+00
   7.40000E+01  1.50000E+02  3.06888E-08  1.280E-08  1.89603E-05  6.324E-07  0.00000E+00  0.000E+00
   7.40000E+01  1.70000E+02  1.04075E-07  5.585E-08  1.88402E-05  6.269E-07  0.00000E+00  0.000E+00
   7.40000E+01  1.90000E+02  6.27119E-08  4.021E-08  1.89964E-05  6.316E-07  0.00000E+00  0.000E+00
   7.40000E+01  2.10000E+02  4.67003E-08  1.579E-08  1.89683E-05  6.252E-07  0.00000E+00  0.000E+00
   7.40000E+01  2.30000E+02  3.60260E-08  1.387E-08  1.89363E-05  6.274E-07  0.00000E+00  0.000E+00
   7.40000E+01  2.50000E+02  6.67148E-08  4.047E-08  1.86094E-05  6.133E-07  0.00000E+00  0.000E+00
   7.40000E+01  2.70000E+02  7.87234E-08  5.462E-08  1.87348E-05  6.122E-07  0.00000E+00  0.000E+00
   7.40000E+01  2.90000E+02  6.27119E-08  4.021E-08  1.89163E-05  6.264E-07  0.00000E+00  0.000E+00
   7.40000E+01  3.10000E+02  8.80635E-08  4.892E-08  1.88883E-05  6.190E-07  0.00000E+00  0.000E+00
   7.40000E+01  3.30000E+02  5.33718E-08  3.043E-08  1.90684E-05  6.329E-07  0.00000E+00  0.000E+00
   7.40000E+01  3.50000E+02  7.33862E-08  4.811E-08  1.90778E-05  6.315E-07  0.00000E+00  0.000E+00

   7.80000E+01  1.00000E+01  4.85167E-08  3.863E-08  1.96112E-05  6.519E-07  0.00000E+00  0.000E+00
   7.80000E+01  3.00000E+01  2.88477E-08  1.230E-08  1.90736E-05  6.319E-07  0.00000E+00  0.000E+00
   7.80000E+01  5.00000E+01  6.16293E-08  3.951E-08  1.96060E-05  6.457E-07  0.00000E+00  0.000E+00
   7.80000E+01  7.00000E+01  3.14703E-08  1.285E-08  1.88494E-05  6.161E-07  0.00000E+00  0.000E+00
   7.80000E+01  9.00000E+01  8.39207E-08  5.400E-08  1.93096E-05  6.347E-07  0.00000E+00  0.000E+00
   7.80000E+01  1.10000E+02  5.24504E-08  2.990E-08  1.92598E-05  6.373E-07  0.00000E+00  0.000E+00
   7.80000E+01  1.30000E+02  3.14703E-08  1.285E-08  1.90854E-05  6.245E-07  0.00000E+00  0.000E+00
   7.80000E+01  1.50000E+02  4.32716E-08  2.909E-08  1.96309E-05  6.495E-07  0.00000E+00  0.000E+00
   7.80000E+01  1.70000E+02  6.16293E-08  3.951E-08  1.90920E-05  6.297E-07  0.00000E+00  0.000E+00
   7.80000E+01  1.90000E+02  3.01590E-08  1.258E-08  1.96951E-05  6.515E-07  0.00000E+00  0.000E+00
   7.80000E+01  2.10000E+02  3.27815E-08  1.311E-08  1.89936E-05  6.329E-07  0.00000E+00  0.000E+00
   7.80000E+01  2.30000E+02  3.80266E-08  2.861E-08  1.86147E-05  6.160E-07  0.00000E+00  0.000E+00
   7.80000E+01  2.50000E+02  4.85167E-08  2.955E-08  1.95207E-05  6.488E-07  0.00000E+00  0.000E+00
   7.80000E+01  2.70000E+02  4.72054E-08  3.854E-08  1.94145E-05  6.366E-07  0.00000E+00  0.000E+00
   7.80000E+01  2.90000E+02  4.98279E-08  2.967E-08  1.92821E-05  6.435E-07  0.00000E+00  0.000E+00
   7.80000E+01  3.10000E+02  3.01590E-08  1.258E-08  1.97528E-05  6.481E-07  0.00000E+00  0.000E+00
   7.80000E+01  3.30000E+02  5.50730E-08  3.907E-08  1.92454E-05  6.244E-07  0.00000E+00  0.000E+00
   7.80000E+01  3.50000E+02  3.67153E-08  2.849E-08  1.91942E-05  6.334E-07  0.00000E+00  0.000E+00

   8.20000E+01  1.00000E+01  1.94282E-08  1.003E-08  1.98685E-05  6.640E-07  0.00000E+00  0.000E+00
   8.20000E+01  3.00000E+01  4.53324E-08  3.798E-08  1.92637E-05  6.428E-07  0.00000E+00  0.000E+00
   8.20000E+01  5.00000E+01  3.10851E-08  2.766E-08  1.96367E-05  6.482E-07  0.00000E+00  0.000E+00
   8.20000E+01  7.00000E+01  3.49707E-08  2.802E-08  1.99488E-05  6.636E-07  0.00000E+00  0.000E+00
   8.20000E+01  9.00000E+01  5.31037E-08  3.851E-08  1.93634E-05  6.438E-07  0.00000E+00  0.000E+00
   8.20000E+01  1.10000E+02  3.75611E-08  1.395E-08  1.90564E-05  6.280E-07  0.00000E+00  0.000E+00
   8.20000E+01  1.30000E+02  2.33138E-08  1.099E-08  1.91445E-05  6.285E-07  0.00000E+00  0.000E+00
   8.20000E+01  1.50000E+02  4.40372E-08  2.885E-08  1.90448E-05  6.301E-07  0.00000E+00  0.000E+00
   8.20000E+01  1.70000E+02  1.81330E-08  9.692E-09  1.89969E-05  6.291E-07  0.00000E+00  0.000E+00
   8.20000E+01  1.90000E+02  4.40372E-08  2.885E-08  1.94774E-05  6.389E-07  0.00000E+00  0.000E+00
   8.20000E+01  2.10000E+02  3.88563E-08  2.838E-08  1.90836E-05  6.400E-07  0.00000E+00  0.000E+00
   8.20000E+01  2.30000E+02  2.59042E-08  1.158E-08  1.97779E-05  6.510E-07  0.00000E+00  0.000E+00
   8.20000E+01  2.50000E+02  4.14468E-08  1.465E-08  1.96199E-05  6.526E-07  0.00000E+00  0.000E+00
   8.20000E+01  2.70000E+02  4.66276E-08  2.908E-08  1.96794E-05  6.574E-07  0.00000E+00  0.000E+00
   8.20000E+01  2.90000E+02  4.27420E-08  2.873E-08  1.93984E-05  6.480E-07  0.00000E+00  0.000E+00
   8.20000E+01  3.10000E+02  3.10851E-08  1.269E-08  1.92300E-05  6.376E-07  0.00000E+00  0.000E+00
   8.20000E+01  3.30000E+02  3.88563E-08  1.419E-08  1.93582E-05  6.397E-07  0.00000E+00  0.000E+00
   8.20000E+01  3.50000E+02  2.20186E-08  1.068E-08  1.92119E-05  6.338E-07  0.00000E+00  0.000E+00

   8.60000E+01  1.00000E+01  1.67146E-08  9.272E-09  1.85982E-05  6.175E-07  0.00000E+00  0.000E+00
   8.60000E+01  3.00000E+01  2.18576E-08  2.660E-08  1.93838E-05  6.405E-07  0.00000E+00  0.000E+00
   8.60000E+01  5.00000E+01  1.41431E-08  8.529E-09  1.90881E-05  6.408E-07  0.00000E+00  0.000E+00
   8.60000E+01  7.00000E+01  1.67146E-08  9.272E-09  1.88772E-05  6.244E-07  0.00000E+00  0.000E+00
   8.60000E+01  9.00000E+01  1.15716E-08  7.714E-09  1.87216E-05  6.252E-07  0.00000E+00  0.000E+00
   8.60000E+01  1.10000E+02  1.41431E-08  8.529E-09  1.89055E-05  6.335E-07  0.00000E+00  0.000E+00
   8.60000E+01  1.30000E+02  2.57148E-08  2.697E-08  1.90636E-05  6.369E-07  0.00000E+00  0.000E+00
   8.60000E+01  1.50000E+02  1.54289E-08  8.908E-09  1.93478E-05  6.487E-07  0.00000E+00  0.000E+00
   8.60000E+01  1.70000E+02  2.95720E-08  2.734E-08  1.93002E-05  6.411E-07  0.00000E+00  0.000E+00
   8.60000E+01  1.90000E+02  2.18576E-08  1.060E-08  1.90765E-05  6.408E-07  0.00000E+00  0.000E+00
   8.60000E+01  2.10000E+02  6.04297E-08  4.578E-08  1.92565E-05  6.421E-07  0.00000E+00  0.000E+00
   8.60000E+01  2.30000E+02  1.41431E-08  8.529E-09  1.94571E-05  6.569E-07  0.00000E+00  0.000E+00
   8.60000E+01  2.50000E+02  5.40010E-08  4.542E-08  1.91061E-05  6.381E-07  0.00000E+00  0.000E+00
   8.60000E+01  2.70000E+02  1.54289E-08  8.908E-09  1.90624E-05  6.365E-07  0.00000E+00  0.000E+00
   8.60000E+01  2.90000E+02  1.54289E-08  8.908E-09  1.94841E-05  6.525E-07  0.00000E+00  0.000E+00
   8.60000E+01  3.10000E+02  4.75723E-08  3.788E-08  1.90418E-05  6.419E-07  0.00000E+00  0.000E+00
   8.60000E+01  3.30000E+02  1.54289E-08  8.908E-09  1.92822E-05  6.461E-07  0.00000E+00  0.000E+00
   8.60000E+01  3.50000E+02  1.67146E-08  9.272E-09  1.83398E-05  6.137E-07  0.00000E+00  0.000E+00

   9.00000E+01  1.00000E+01  2.83297E-04  7.610E-05  8.90655E-05  1.751E-06  0.00000E+00  0.000E+00
   9.00000E+01  3.00000E+01  2.26562E-04  6.806E-05  8.64156E-05  1.718E-06  0.00000E+00  0.000E+00
   9.00000E+01  5.00000E+01  2.62538E-04  7.328E-05  8.72660E-05  1.730E-06  0.00000E+00  0.000E+00
   9.00000E+01  7.00000E+01  2.16190E-04  6.650E-05  8.61450E-05  1.707E-06  0.00000E+00  0.000E+00
   9.00000E+01  9.00000E+01  2.88122E-04  7.679E-05  8.69582E-05  1.729E-06  0.00000E+00  0.000E+00
   9.00000E+01  1.10000E+02  3.18835E-04  8.079E-05  8.63066E-05  1.712E-06  0.00000E+00  0.000E+00
   9.00000E+01  1.30000E+02  2.46986E-04  7.109E-05  8.69094E-05  1.720E-06  0.00000E+00  0.000E+00
   9.00000E+01  1.50000E+02  3.24201E-04  8.144E-05  8.58192E-05  1.708E-06  0.00000E+00  0.000E+00
   9.00000E+01  1.70000E+02  2.11250E-04  6.570E-05  8.57230E-05  1.708E-06  0.00000E+00  0.000E+00
   9.00000E+01  1.90000E+02  2.62768E-04  7.328E-05  8.69274E-05  1.725E-06  0.00000E+00  0.000E+00
   9.00000E+01  2.10000E+02  3.39843E-04  8.336E-05  8.65657E-05  1.720E-06  0.00000E+00  0.000E+00
   9.00000E+01  2.30000E+02  2.57260E-04  7.256E-05  8.66208E-05  1.722E-06  0.00000E+00  0.000E+00
   9.00000E+01  2.50000E+02  2.83151E-04  7.610E-05  8.72865E-05  1.730E-06  0.00000E+00  0.000E+00
   9.00000E+01  2.70000E+02  2.93305E-04  7.747E-05  8.62104E-05  1.708E-06  0.00000E+00  0.000E+00
   9.00000E+01  2.90000E+02  2.47179E-04  7.109E-05  8.84319E-05  1.743E-06  0.00000E+00  0.000E+00
   9.00000E+01  3.10000E+02  2.26437E-04  6.806E-05  8.74699E-05  1.732E-06  0.00000E+00  0.000E+00
   9.00000E+01  3.30000E+02  2.42079E-04  7.035E-05  8.79727E-05  1.739E-06  0.00000E+00  0.000E+00
   9.00000E+01  3.50000E+02  2.82990E-04  7.610E-05  8.77264E-05  1.734E-06  0.00000E+00  0.000E+00

   9.40000E+01  1.00000E+01  3.10636E-03  2.524E-04  4.15474E-04  3.870E-06  0.00000E+00  0.000E+00
   9.40000E+01  3.00000E+01  3.13331E-03  2.534E-04  4.17132E-04  3.883E-06  0.00000E+00  0.000E+00
   9.40000E+01  5.00000E+01  2.90593E-03  2.441E-04  4.20230E-04  3.904E-06  0.00000E+00  0.000E+00
   9.40000E+01  7.00000E+01  3.11621E-03  2.528E-04  4.17109E-04  3.878E-06  0.00000E+00  0.000E+00
   9.40000E+01  9.00000E+01  3.19928E-03  2.561E-04  4.13708E-04  3.863E-06  0.00000E+00  0.000E+00
   9.40000E+01  1.10000E+02  3.05452E-03  2.503E-04  4.18666E-04  3.885E-06  0.00000E+00  0.000E+00
   9.40000E+01  1.30000E+02  3.11721E-03  2.528E-04  4.18153E-04  3.884E-06  0.00000E+00  0.000E+00
   9.40000E+01  1.50000E+02  3.12659E-03  2.532E-04  4.15521E-04  3.869E-06  0.00000E+00  0.000E+00
   9.40000E+01  1.70000E+02  3.20347E-03  2.563E-04  4.15957E-04  3.872E-06  0.00000E+00  0.000E+00
   9.40000E+01  1.90000E+02  3.11568E-03  2.528E-04  4.18459E-04  3.887E-06  0.00000E+00  0.000E+00
   9.40000E+01  2.10000E+02  3.02870E-03  2.492E-04  4.18733E-04  3.895E-06  0.00000E+00  0.000E+00
   9.40000E+01  2.30000E+02  3.19436E-03  2.559E-04  4.19448E-04  3.893E-06  0.00000E+00  0.000E+00
   9.40000E+01  2.50000E+02  2.96257E-03  2.464E-04  4.18509E-04  3.889E-06  0.00000E+00  0.000E+00
   9.40000E+01  2.70000E+02  2.87442E-03  2.427E-04  4.16015E-04  3.876E-06  0.00000E+00  0.000E+00
   9.40000E+01  2.90000E+02  2.94717E-03  2.458E-04  4.17436E-04  3.883E-06  0.00000E+00  0.000E+00
   9.40000E+01  3.10000E+02  2.97717E-03  2.471E-04  4.16201E-04  3.875E-06  0.00000E+00  0.000E+00
