#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT DEPTH DOSE DISTRIB]
# Dose units are: eV/(g/cm^2) per history
#
# No. of Z bins:
#  100
# Min value for z(cm):
#   0.00000E+00
# Bin widths for z(cm):
#   5.00000E-05
#
#
# zBinIndex : zLow(cm) : zMiddle(cm) : dose : +-2sigma
    76  3.80000E-03  3.82500E-03  1.88524E+02 1.6E+00
    77  3.85000E-03  3.87500E-03  1.82804E+02 1.5E+00
    78  3.90000E-03  3.92500E-03  1.80014E+02 1.5E+00
    79  3.95000E-03  3.97500E-03  1.72799E+02 1.5E+00
    80  4.00000E-03  4.02500E-03  1.68841E+02 1.5E+00
    81  4.05000E-03  4.07500E-03  1.64897E+02 1.5E+00
    82  4.10000E-03  4.12500E-03  1.60283E+02 1.4E+00
    83  4.15000E-03  4.17500E-03  1.56015E+02 1.4E+00
    84  4.20000E-03  4.22500E-03  1.50759E+02 1.4E+00
    85  4.25000E-03  4.27500E-03  1.48371E+02 1.4E+00
    86  4.30000E-03  4.32500E-03  1.43334E+02 1.4E+00
    87  4.35000E-03  4.37500E-03  1.39783E+02 1.3E+00
    88  4.40000E-03  4.42500E-03  1.35811E+02 1.3E+00
    89  4.45000E-03  4.47500E-03  1.31767E+02 1.3E+00
    90  4.50000E-03  4.52500E-03  1.27910E+02 1.3E+00
    91  4.55000E-03  4.57500E-03  1.26082E+02 1.3E+00
    92  4.60000E-03  4.62500E-03  1.21804E+02 1.2E+00
    93  4.65000E-03  4.67500E-03  1.18564E+02 1.2E+00
    94  4.70000E-03  4.72500E-03  1.14752E+02 1.2E+00
    95  4.75000E-03  4.77500E-03  1.11873E+02 1.2E+00
    96  4.80000E-03  4.82500E-03  1.09597E+02 1.2E+00
    97  4.85000E-03  4.87500E-03  1.06603E+02 1.2E+00
    98  4.90000E-03  4.92500E-03  1.03386E+02 1.2E+00
    99  4.95000E-03  4.97500E-03  8.99824E+01 1.1E+00
