#------------------------------------------------------------
# PenRed: Integrated fluence spectrum
#
# The spectral fluence is integrated over the detector volume. Its units are cm/eV.
#
# Detector:
#  1
# Number of energy bins:
#  120
# Linear energy scale, bin width (eV):
#   5.83333E+04
#
#
#
#                                 |        Total fluence      |             electron      |                gamma      |             positron      |
#                                 |                           |                           |                           |                           |
# nbin :  Elow(eV)  : Emiddle(eV) | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | 
     0   0.00000E+00  2.91667E+04     1.56993E-10     7.2E-13     0.00000E+00     0.0E+00     1.56993E-10     7.2E-13     0.00000E+00     0.0E+00   
     1   5.83333E+04  8.75000E+04     4.17650E-10     1.6E-12     2.51279E-11     8.5E-14     3.91912E-10     1.6E-12     6.09879E-13     6.1E-15   
     2   1.16667E+05  1.45833E+05     2.17576E-10     1.1E-12     8.88741E-11     3.0E-13     1.26215E-10     9.2E-13     2.48646E-12     2.5E-14   
     3   1.75000E+05  2.04167E+05     5.74039E-10     3.4E-12     8.32502E-11     2.9E-13     4.87920E-10     3.3E-12     2.86797E-12     2.9E-14   
     4   2.33333E+05  2.62500E+05     1.03042E-09     7.1E-12     7.36190E-11     2.6E-13     9.53716E-10     7.0E-12     3.08825E-12     3.2E-14   
     5   2.91667E+05  3.20833E+05     1.32659E-09     1.0E-11     6.36534E-11     2.4E-13     1.25973E-09     1.0E-11     3.20535E-12     3.4E-14   
     6   3.50000E+05  3.79167E+05     1.47398E-09     1.3E-11     5.51163E-11     2.1E-13     1.41561E-09     1.3E-11     3.24898E-12     3.5E-14   
     7   4.08333E+05  4.37500E+05     1.49787E-09     1.4E-11     4.74874E-11     1.9E-13     1.44717E-09     1.4E-11     3.22067E-12     3.6E-14   
     8   4.66667E+05  4.95833E+05     2.27875E-09     1.7E-11     4.03889E-11     1.7E-13     2.23520E-09     1.7E-11     3.16785E-12     3.6E-14   
     9   5.25000E+05  5.54167E+05     1.30908E-09     1.5E-11     3.54654E-11     1.6E-13     1.27052E-09     1.5E-11     3.09520E-12     3.6E-14   
    10   5.83333E+05  6.12500E+05     1.23307E-09     1.6E-11     3.15763E-11     1.5E-13     1.19850E-09     1.6E-11     2.99352E-12     3.6E-14   
    11   6.41667E+05  6.70833E+05     1.13369E-09     1.5E-11     2.83114E-11     1.4E-13     1.10250E-09     1.5E-11     2.88324E-12     3.5E-14   
