#------------------------------------------------------------
# PenRed: Integrated fluence spectrum
#
# The spectral fluence is integrated over the detector volume. Its units are cm/eV.
#
# Detector:
#  2
# Number of energy bins:
#  120
# Linear energy scale, bin width (eV):
#   5.83333E+04
#
#
#
#                                 |        Total fluence      |             electron      |                gamma      |             positron      |
#                                 |                           |                           |                           |                           |
# nbin :  Elow(eV)  : Emiddle(eV) | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | fluence(cm/eV) : +-2sigma | 
     0   0.00000E+00  2.91667E+04     3.60129E-09     3.9E-11     0.00000E+00     0.0E+00     3.60129E-09     3.9E-11     0.00000E+00     0.0E+00   
     1   5.83333E+04  8.75000E+04     1.06894E-08     7.1E-11     2.77884E-11     1.4E-13     1.06614E-08     7.1E-11     1.44779E-13     6.6E-15   
     2   1.16667E+05  1.45833E+05     9.41622E-09     5.9E-11     9.95434E-11     4.8E-13     9.31607E-09     5.9E-11     6.03768E-13     2.6E-14   
     3   1.75000E+05  2.04167E+05     8.02175E-09     5.0E-11     9.90175E-11     5.0E-13     7.92202E-09     5.0E-11     7.14612E-13     3.1E-14   
     4   2.33333E+05  2.62500E+05     6.65316E-09     4.6E-11     9.60451E-11     5.0E-13     6.55634E-09     4.6E-11     7.76065E-13     3.5E-14   
     5   2.91667E+05  3.20833E+05     5.01254E-09     4.1E-11     9.15037E-11     4.9E-13     4.92023E-09     4.1E-11     8.03170E-13     3.7E-14   
     6   3.50000E+05  3.79167E+05     4.22240E-09     3.8E-11     8.64786E-11     4.9E-13     4.13509E-09     3.8E-11     8.28126E-13     3.9E-14   
     7   4.08333E+05  4.37500E+05     3.86787E-09     3.6E-11     8.15428E-11     4.7E-13     3.78550E-09     3.6E-11     8.20841E-13     3.9E-14   
     8   4.66667E+05  4.95833E+05     4.79900E-09     3.8E-11     7.65167E-11     4.6E-13     4.72167E-09     3.8E-11     8.04627E-13     4.0E-14   
     9   5.25000E+05  5.54167E+05     3.16034E-09     3.1E-11     7.16780E-11     4.5E-13     3.08787E-09     3.1E-11     7.87102E-13     4.0E-14   
    10   5.83333E+05  6.12500E+05     3.07576E-09     3.1E-11     6.70917E-11     4.3E-13     3.00789E-09     3.1E-11     7.80258E-13     4.0E-14   
    11   6.41667E+05  6.70833E+05     2.99921E-09     3.1E-11     6.26007E-11     4.2E-13     2.93587E-09     3.1E-11     7.38946E-13     3.9E-14   
    12   7.00000E+05  7.29167E+05     2.90306E-09     3.0E-11     5.84124E-11     4.1E-13     2.84392E-09     3.0E-11     7.23041E-13     3.9E-14   
    13   7.58333E+05  7.87500E+05     2.88309E-09     3.1E-11     5.44370E-11     3.9E-13     2.82795E-09     3.1E-11     7.05201E-13     3.9E-14   
    14   8.16667E+05  8.45833E+05     2.82045E-09     3.1E-11     5.07653E-11     3.8E-13     2.76902E-09     3.1E-11     6.71446E-13     3.8E-14   
    15   8.75000E+05  9.04167E+05     2.79691E-09     3.1E-11     4.73731E-11     3.7E-13     2.74888E-09     3.1E-11     6.54141E-13     3.8E-14   
    16   9.33333E+05  9.62500E+05     2.70617E-09     3.0E-11     4.39414E-11     3.5E-13     2.66160E-09     3.0E-11     6.25899E-13     3.7E-14   
