2.00000E+04 4.83344E-01
3.40000E+04 9.65564E-02
4.80000E+04 4.20901E-02
6.20000E+04 2.91048E-02
7.60000E+04 2.55429E-02
9.00000E+04 2.47634E-02
1.04000E+05 2.50263E-02
1.18000E+05 2.56612E-02
1.32000E+05 2.63570E-02
1.46000E+05 2.70654E-02
1.60000E+05 2.77221E-02
1.74000E+05 2.83307E-02
1.88000E+05 2.88943E-02
2.02000E+05 2.93859E-02
2.16000E+05 2.98298E-02
2.30000E+05 3.02163E-02
2.44000E+05 3.05769E-02
2.58000E+05 3.08598E-02
2.72000E+05 3.11453E-02
2.86000E+05 3.13741E-02
3.00000E+05 3.15769E-02
3.14000E+05 3.17550E-02
3.28000E+05 3.19235E-02
3.42000E+05 3.20651E-02
3.56000E+05 3.21767E-02
3.70000E+05 3.22551E-02
3.84000E+05 3.23586E-02
3.98000E+05 3.24350E-02
4.12000E+05 3.24738E-02
4.26000E+05 3.25126E-02
4.40000E+05 3.25904E-02
4.54000E+05 3.25888E-02
4.68000E+05 3.26029E-02
4.82000E+05 3.26263E-02
4.96000E+05 3.26393E-02
5.10000E+05 3.26394E-02
5.24000E+05 3.26016E-02
5.38000E+05 3.26344E-02
5.52000E+05 3.25958E-02
5.66000E+05 3.25889E-02
5.80000E+05 3.25463E-02
5.94000E+05 3.25164E-02
6.08000E+05 3.24327E-02
6.22000E+05 3.23939E-02
6.36000E+05 3.23754E-02
6.50000E+05 3.23271E-02
6.64000E+05 3.22759E-02
6.78000E+05 3.22509E-02
6.92000E+05 3.22116E-02
7.06000E+05 3.21203E-02
7.20000E+05 3.21007E-02
7.34000E+05 3.20147E-02
7.48000E+05 3.19334E-02
7.62000E+05 3.18846E-02
7.76000E+05 3.18586E-02
7.90000E+05 3.17803E-02
8.04000E+05 3.16811E-02
8.18000E+05 3.15910E-02
8.32000E+05 3.15859E-02
8.46000E+05 3.15207E-02
8.60000E+05 3.14188E-02
8.74000E+05 3.13764E-02
8.88000E+05 3.12613E-02
9.02000E+05 3.12322E-02
9.16000E+05 3.11018E-02
9.30000E+05 3.10372E-02
9.44000E+05 3.09844E-02
9.58000E+05 3.08886E-02
9.72000E+05 3.08021E-02
9.86000E+05 3.07274E-02
1.00000E+06 3.06695E-02
1.01000E+06 3.06432E-02
1.03000E+06 3.05393E-02
1.04000E+06 3.05126E-02
1.06000E+06 3.03480E-02
1.07000E+06 3.03112E-02
1.08000E+06 3.02337E-02
1.10000E+06 3.01479E-02
1.11000E+06 3.00798E-02
1.13000E+06 2.99279E-02
1.14000E+06 2.99197E-02
1.15000E+06 2.98583E-02
1.17000E+06 2.97030E-02
1.18000E+06 2.97048E-02
1.20000E+06 2.96026E-02
1.21000E+06 2.94843E-02
1.22000E+06 2.94631E-02
1.24000E+06 2.94049E-02
1.25000E+06 2.92869E-02
1.27000E+06 2.92350E-02
1.28000E+06 2.91749E-02
1.29000E+06 2.91166E-02
1.31000E+06 2.89910E-02
1.32000E+06 2.89653E-02
1.34000E+06 2.88498E-02
1.35000E+06 2.87678E-02
1.36000E+06 2.87785E-02
1.38000E+06 2.86259E-02
1.39000E+06 2.86240E-02
1.41000E+06 2.84927E-02
