2.00000E+04 4.96597E-01
3.40000E+04 9.93630E-02
4.80000E+04 4.30783E-02
6.20000E+04 2.95785E-02
7.60000E+04 2.57873E-02
9.00000E+04 2.50051E-02
1.04000E+05 2.52165E-02
1.18000E+05 2.57850E-02
1.32000E+05 2.64803E-02
1.46000E+05 2.71685E-02
1.60000E+05 2.78432E-02
1.74000E+05 2.84508E-02
1.88000E+05 2.90033E-02
2.02000E+05 2.94699E-02
2.16000E+05 2.99430E-02
2.30000E+05 3.03191E-02
2.44000E+05 3.06606E-02
2.58000E+05 3.09538E-02
2.72000E+05 3.12405E-02
2.86000E+05 3.14853E-02
3.00000E+05 3.16761E-02
3.14000E+05 3.18668E-02
3.28000E+05 3.20225E-02
3.42000E+05 3.21705E-02
3.56000E+05 3.22617E-02
3.70000E+05 3.23908E-02
3.84000E+05 3.24878E-02
3.98000E+05 3.25447E-02
4.12000E+05 3.26083E-02
4.26000E+05 3.26618E-02
4.40000E+05 3.26813E-02
4.54000E+05 3.26881E-02
4.68000E+05 3.27525E-02
4.82000E+05 3.27645E-02
4.96000E+05 3.27627E-02
5.10000E+05 3.27058E-02
5.24000E+05 3.27262E-02
5.38000E+05 3.27012E-02
5.52000E+05 3.27291E-02
5.66000E+05 3.26716E-02
5.80000E+05 3.26420E-02
5.94000E+05 3.26288E-02
6.08000E+05 3.25749E-02
6.22000E+05 3.25578E-02
6.36000E+05 3.24759E-02
6.50000E+05 3.24538E-02
6.64000E+05 3.23882E-02
6.78000E+05 3.23197E-02
6.92000E+05 3.23185E-02
7.06000E+05 3.22260E-02
7.20000E+05 3.21973E-02
7.34000E+05 3.21414E-02
7.48000E+05 3.20519E-02
7.62000E+05 3.19939E-02
7.76000E+05 3.19305E-02
7.90000E+05 3.18942E-02
8.04000E+05 3.17770E-02
8.18000E+05 3.17469E-02
8.32000E+05 3.16776E-02
8.46000E+05 3.16087E-02
8.60000E+05 3.15463E-02
8.74000E+05 3.14565E-02
8.88000E+05 3.13970E-02
9.02000E+05 3.13313E-02
9.16000E+05 3.12503E-02
9.30000E+05 3.11617E-02
9.44000E+05 3.10183E-02
9.58000E+05 3.09805E-02
9.72000E+05 3.08545E-02
9.86000E+05 3.08779E-02
1.00000E+06 3.07655E-02
1.01000E+06 3.07349E-02
1.03000E+06 3.06173E-02
1.04000E+06 3.05519E-02
1.06000E+06 3.04577E-02
1.07000E+06 3.04098E-02
1.08000E+06 3.03491E-02
1.10000E+06 3.03029E-02
1.11000E+06 3.01519E-02
1.13000E+06 3.00643E-02
1.14000E+06 3.00117E-02
1.15000E+06 3.00089E-02
1.17000E+06 2.98688E-02
1.18000E+06 2.98293E-02
1.20000E+06 2.97140E-02
1.21000E+06 2.96409E-02
1.22000E+06 2.95443E-02
1.24000E+06 2.94906E-02
1.25000E+06 2.94199E-02
1.27000E+06 2.93194E-02
1.28000E+06 2.92737E-02
1.29000E+06 2.91960E-02
1.31000E+06 2.91204E-02
1.32000E+06 2.90129E-02
1.34000E+06 2.89544E-02
1.35000E+06 2.89232E-02
1.36000E+06 2.88860E-02
1.38000E+06 2.87353E-02
1.39000E+06 2.86950E-02
1.41000E+06 2.85918E-02 
