#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT IMPACT DETECTOR - ENERGY SPECTRUM]
# detector number:  1
# Units are 1/(eV*history)
#
# Linear scale
# Energy     min    ,    max    , number of bins
#        0.00000e+00 4.05000e+04    200
#
#             |      Total spectrum     |            electron     |               gamma     |            positron     |
#             |                         |                         |                         |                         |
# Energy (eV) |     prob    : +-2sigma  |     prob    : +-2sigma  |     prob    : +-2sigma  |     prob    : +-2sigma  |
  8.40375E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  8.60625E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  8.80875E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  9.01125E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  9.21375E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  9.41625E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  9.61875E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  9.82125E+03   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.00238E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.02262E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.04288E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.06312E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.08338E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.10362E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.12388E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.14412E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.16438E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.18462E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.20488E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.22512E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.24538E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.26562E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.28588E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.30612E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.32638E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.34662E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.36688E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.38712E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.40738E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.42762E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.44788E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.46812E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.48838E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.50862E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.52888E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.54912E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.56938E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.58962E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.60988E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.63012E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.65038E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  1.67062E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
