#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT DEPTH DOSE DISTRIB]
# Dose units are: eV/(g/cm^2) per history
#
# No. of Z bins:
#  100
# Min value for z(cm):
#   0.00000E+00
# Bin widths for z(cm):
#   5.00000E-05
#
#
# zBinIndex : zLow(cm) : zMiddle(cm) : dose : +-2sigma
    76  3.80000E-03  3.82500E-03  1.90180E+02 1.3E+01
    77  3.85000E-03  3.87500E-03  1.86611E+02 1.3E+01
    78  3.90000E-03  3.92500E-03  1.83438E+02 1.3E+01
    79  3.95000E-03  3.97500E-03  1.72369E+02 1.3E+01
    80  4.00000E-03  4.02500E-03  1.79662E+02 1.3E+01
    81  4.05000E-03  4.07500E-03  1.71654E+02 1.3E+01
    82  4.10000E-03  4.12500E-03  1.55858E+02 1.2E+01
    83  4.15000E-03  4.17500E-03  1.55377E+02 1.2E+01
    84  4.20000E-03  4.22500E-03  1.57906E+02 1.2E+01
    85  4.25000E-03  4.27500E-03  1.44693E+02 1.2E+01
    86  4.30000E-03  4.32500E-03  1.51797E+02 1.2E+01
    87  4.35000E-03  4.37500E-03  1.39706E+02 1.2E+01
    88  4.40000E-03  4.42500E-03  1.34081E+02 1.1E+01
    89  4.45000E-03  4.47500E-03  1.34907E+02 1.2E+01
    90  4.50000E-03  4.52500E-03  1.28736E+02 1.1E+01
    91  4.55000E-03  4.57500E-03  1.27570E+02 1.1E+01
    92  4.60000E-03  4.62500E-03  1.26994E+02 1.1E+01
    93  4.65000E-03  4.67500E-03  1.15347E+02 1.0E+01
    94  4.70000E-03  4.72500E-03  1.11847E+02 1.0E+01
    95  4.75000E-03  4.77500E-03  1.18180E+02 1.1E+01
    96  4.80000E-03  4.82500E-03  1.00304E+02 9.5E+00
    97  4.85000E-03  4.87500E-03  1.05822E+02 1.0E+01
    98  4.90000E-03  4.92500E-03  1.05301E+02 1.0E+01
    99  4.95000E-03  4.97500E-03  9.55668E+01 9.6E+00
